Column1,title,text,url
246060,"LG polls: Parties, others, LASEIC trade words","[""LAGOS— Lagos State Independent Electoral Commission, LASIEC, yesterday, organised the third stakeholders’ meeting on conducting free and fair council polls in the state slated for October 22."",""Meanwhile, representatives of political parties and stakeholders had expressed fears over the preparedness of LASIEC to conduct credible council polls in the state."",""This came as the immediate past governor of the state, Senator Bola Tinubu and Governor Babatunde Fashola, at a rally at Abesan High School in the Alimosho Local Government Area of the state, urged the electorate to sweep away retrogressive parties such as the Peoples’ Democratic Party, PDP, in the council polls."",""At the rally, Fashola said the construction of Ayobo-Ipaja Road will commence before the end of the year."",""At the zonal stakeholders’ meeting by LASIEC at Ikeja Local Government Secretariat, there were accusations and counter-accusations between speakers and LASIEC over procedure for the polls."",""Stakeholders alleged that LASIEC had failed to release names of candidates of some political parties such as PDP, All Progressives Grand Alliance, APGA, Labour Party, among others."",""It took several minutes for LASIEC Commissioner, Mr. Ibidokun Pedro, who represented the Chairman, Justice Abdul-Fatai Adeyinka, to calm frayed nerves."",""Pedro said the commission had furnished stakeholders with the guidelines for the elections, which was widely accepted, adding that the commission was unbiased."",""He said: “Efforts had been put in to sensitisation and mobilisation eligible voters to come out and participate in the elections.”"",""We held several media briefings as a way of creating public awareness. We engaged the services of radio and television jungles to increase public awareness before the elections.”"","" ""]",vanguardngr.com/2011/10/lg-polls-parties-others-laseic-trade-words
329626,Group of Emerging Nations Plans to Form Development Bank,"[""JOHANNESBURG — A group of five emerging world economic powers met in Africa for the first time Tuesday, gathering in South Africa for a summit meeting at which they plan to announce the creation of a new development bank, a direct challenge to the dominance of the World Bank and the International Monetary Fund."",""The leaders of Brazil, Russia, India, China and South Africa, all members of the so-called BRICS Group of developing nations, have agreed to create the bank to focus on infrastructure and development in emerging markets. The countries are also planning to discuss pooling their foreign reserves as a bulwark against currency crises, part of a growing effort by emerging economic powers to build institutions and forums that are alternatives to Western-dominated ones."",""“Up until now, it has been a loose arrangement of five countries meeting once a year,” said Abdullah Verachia, director of the Frontier Advisory Group, which focuses on emerging markets. “It is going to be the first real institution we have seen.”"",""But the alliance faces serious questions about whether the member countries have enough in common and enough shared goals to function effectively as a counterweight to the West."",""“Despite the political rhetoric around partnerships, there is a huge amount of competition between the countries,” Mr. Verachia said."",""For all the talk of solidarity among emerging giants, the group’s concrete achievements have been few since its first full meeting, in Russia in 2009. This is partly because its members are deeply divided on some basic issues and are in many ways rivals, not allies, in the global economy. "",""They have widely divergent economies, disparate foreign policy aims and different forms of government. India, Brazil and South Africa have strong democratic traditions, while Russia and China are autocratic."",""The bloc even struggles to agree on overhauling international institutions. India, Brazil and South Africa want permanent seats on the United Nations Security Council, for example, but China, which already has one, has shown little interest in shaking up the status quo."",""The developing countries in the bloc hardly invest in one another, preferring their neighbors and the developed world’s major economies, according to a report released Monday by the United Nations Conference on Trade and Development."",""Just 2.5 percent of foreign investment by BRICS countries goes to other countries in the group, the report said, while more than 40 percent of their foreign investment goes to the developed world’s largest economies, the European Union, the United States and Japan."",""Africa, home to several of the world’s fastest-growing economies, drew less than 5 percent of total investment from BRICS nations, the report said. France and the United States still have the highest rate of foreign investment in Africa. Despite China’s reputation for heavy investment in Africa, Malaysia has actually invested $2 billion more in Africa than China has."",""Still, 15 African heads of state were invited to the summit meeting in South Africa as observers, a sign of the continent’s increasing importance as an investment destination for all of the BRICS countries."",""China is in many ways a major competitor of its fellow BRICS member, South Africa. South African manufacturers, retail chains, cellphone service providers, mining operations and tourism companies have bet heavily on African economic growth and in some ways go head-to-head against Chinese companies on the continent."",""South Africa is playing host for the first time since becoming the newest member of what had been known previously as BRIC. Many analysts have questioned South Africa’s inclusion in the group because its economy is tiny compared with the other members, ranking 28th in the world, and its growth rates in recent years have been anemic."",""In an interview last year with a South African newspaper, Jim O’Neill, the Goldman Sachs executive who coined the term BRIC, said South Africa did not belong in the group."",""“South Africa has too small an economy,” Mr. O’Neill told the newspaper, The Mail \u0026 Guardian. “There are not many similarities with the other four countries in terms of the numbers. In fact, South Africa’s inclusion has somewhat weakened the group’s power.”"",""But South Africa’s sluggish growth has become the rule, not the exception, among the onetime powerhouse nations. India’s hopes of reaching double-digit growth have ebbed. Brazil’s surging economy, credited with pulling millions out of poverty, has cooled drastically. Even China’s growth has slowed."",""And once welcome, Chinese investment in Africa is viewed with increasing suspicion."",""On a visit to Beijing last year, President Jacob Zuma of South Africa warned that Chinese trade ties in Africa were following a troubling pattern."",""“Africa’s commitment to China’s development has been demonstrated by supply of raw materials, other products and technology transfer,” Mr. Zuma said. “This trade pattern is unsustainable in the long term. Africa’s past economic experience with Europe dictates a need to be cautious when entering into partnerships with other economies.”"",""Mr. Zuma appeared to have a change of heart before the summit meeting, saying Monday that China does not approach Africa with a colonial attitude."",""But other African leaders are not so sure. Lamido Sanusi, governor of Nigeria’s central bank, wrote in an opinion article published in The Financial Times this month that China’s approach to Africa is in many ways as exploitative as the West’s has been."",""“China is no longer a fellow underdeveloped economy — it is the world’s second-biggest, capable of the same forms of exploitation as the West,” he wrote. “It is a significant contributor to Africa’s deindustrialization and underdevelopment.”""]",nytimes.com/2013/03/27/world/africa/brics-to-form-development-bank
23899,"Gazprom, Nigeria agree to form oil joint venture","[""ABUJA, June 24 (Reuters) - Russia’s Gazprom (GAZP.MM) and Nigeria’s state-run oil company NNPC agreed on Wednesday to create a new joint venture to develop Africa’s largest oil and gas sector with an initial investment of at least $2.5 billion."",""“The joint venture was created on the parity basis that is 50/50 with Nigerians,” Boris Ivanov, head of Gazprom International AO told reporters in Nigeria’s capital Abuja."",""“The goal of te joint venture is running joint projects in gas extraction, building refinery facilities, pipelines and gas power stations,” he added.""]",reuters.com/article/2009/06/24/nigeria-gazprom-idUSLO14407720090624
16307,Ailing Nigerian president meets with clerics-media,"[""ABUJA, April 2 (Reuters) - Ailing Nigerian President Umaru Yar’Adua, who has not been seen in public since last November, met with top Islamic clerics at his residence in the capital Abuja, media outlets reported on Friday."",""Ustaz Musa Mohammed, the chief imam of the Abuja National Mosque, told the BBC and Nigeria’s ThisDay and Daily Trust newspapers, that he shook Yar’Adua’s hand and prayed with him on Thursday. He said the ailing leader had difficulty speaking.  (Reporting by Randy Fabi; Editing by Jon Boyle)""]",reuters.com/article/2010/04/02/nigeria-president-idUSLDE6310B520100402
298598,"Breaking: Buhari, Osinbajo, Tinubu, APC caucus in closed-door meeting","[""ABUJA- PRESIDENT Muhammadu Buhari, Vice President Yemi Osinbajo and other leaders of the All Progressives Congress (APC) are currently meeting behind closed doors at the party’s secretariat, Abuja."",""The meeting which has in attendance all national caucus members of the APC is the first meeting of the party since the Independent National Electoral Commission,, INEC, postponed the Presidential and National Assembly elections slated for 16th February but now shifted to February 23."",""Postponement‘ll not deter Nigerians from giving you a defeat certificate – PDP"",""The meeting started around 11.30am when the President arrived."",""Those in attendance include the National Leader of the APC, Asiwaju Bola Ahmed Tinubu, and National Chairman of the APC, Adams Oshiomhole."",""State governors at the meeting are that of Zamfara, Osun, Ondo, Ekiti, Jigawa, Borno, Bauchi, Kebbi, Niger, Lagos and Kaduna state."",""Also in attendance are the Senate leader, Ahmad Lawan, senators, Secretary to the Government of the Federation(SGF), Boss Mustapha, ministers, among others."",""Discussions at the meeting will not be unconnected with the issues affecting the party, including the postponement of the general elections by a week.""]",vanguardngr.com/2019/02/breaking-buhari-osinbajo-tinubu-apc-caucus-in-closed-door-meeting
316550,"Saraki meets Qatari PM, raises visa restriction issues","[""The President of the Senate, Dr Bukola Saraki has met with the Prime Minister of Qatar, His Excellency, Sheikh Abdullah bin Nasser bin Khalifa Al Thani, in Doha."",""The number three citizen met with the Quatari PM on the sidelines on the ongoing Inter Parliamentary Union Assembly (IPU) holding in Qatar."",""During the meeting, Saraki raised the issue of visiting visa restrictions to many Nigerians, urging the PM to look into it review its visa policy concerning Nigerians.In series of tweets on his handle @BukolaSaraki, he wrote: “Today, it was a pleasure to meet with the Prime Minister of Qatar, His Excellency, Sheikh Abdullah bin Nasser bin Khalifa Al Thani, in Doha, Qatar."",""Saraki who arrived Doha on Saturday morning, led a delegation of federal lawmakers to the 140th Inter-Parliamentary Union (IPU) meeting that commenced on April 5th and expected to end on April 8th."",""On the delegation was Deputy Speaker, Hon. Yussuff Lasun Suleimon, who is the deputy leader of the delegation. Other lawmakers on the trip include Senators Duro Faseyi and Ibrahim Rafiu Adebayo."",""others are: Hon. Ikon Samuel Okon, Hon. Igbokwe Raphael Nnanna, Hon. Fulata Abubakar Hassan, Hon. Goodhead Boma and Hon. Dasuki Abdussammad, are also part of the delegation."",""Saraki, according to a statement by his Chief Press Secretary, Sanni Onogu, is expected to make a presentation on Sunday on the topic: “Parliaments as platforms to enhance education for peace, security and rule of law”."",""He is also expected to hold bilateral meetings with the President of the IPU, Ms Gabriela Cuevas Baron, Speaker of the Qatar Parliament/Chairman of the Consultative Assembly of Qatar, Ahmad Bin Abdullah Bin Zaid Al Mahmoud, United Nations (UN) Undersecretary, Mr. Vladimir Voronkov and the Speaker of the Parliament of Kenya, Mr, Kenneth Lusaka."",""The President of the Senate is expected to take a complimentary tour of Aljazera Headquarters and meet with an executive of the global television outlet, Mr. Naseer Al-Saadi."",""The delegation is expected back in the country on Tuesday.""]",vanguardngr.com/2019/04/saraki-meets-qatari-pm-raises-visa-restriction-issues
332158,"Kenya, U.S. Conduct Military Exercises","[""\nOFF THE KENYAN COAST (AP) - U.S. Marines and Kenyan troops are\ncarrying out joint exercises, annual maneuvers that have taken on\ngreater significance since the 1998 U.S. embassy bombings and last\nweek's attacks on Israeli targets.\n"",""\nThe latest \""Operation Edged Mallet\"" got under way on Kenya's idyllic\nIndian Ocean coast just days before the twin attacks last Thursday that\nkilled 15 people, both Kenyans and Israelis.\n"",""\nAlthough Kenyan police say they have few leads, both Israeli and U.S.\nofficials say they suspect Osama bin Laden's al-Qaida network and\nal-Itihaad al-Islamiya, an Islamic fundamentalist group from neighboring\nSomalia, for the suicide bombing at a hotel catering to Israelis and for\na failed missile attack on an Israeli airliner.\n"",""\nThe joint exercises by members of the 24th Marine Expeditionary Unit,\nNavy explosives experts and Kenyan forces are designed to \""enhance the\ninteroperability and proficiency between Kenyan and U.S. forces,\""\nLt.j.g. Joshua Frey, a spokesman for the U.S. 5th Fleet, said Tuesday.\n"",""\n\""It also will refine and strengthen the existing military-to-military\nrelationship between the United States and Kenya,\"" Frey said. \""It\nprovides an excellent opportunity for the United States to demonstrate\nits commitment to its allies and regional partners.\""\n"",""\nThe Marines are fresh from a live-fire exercise in Djibouti, a small\nformer French colony to the north in the Horn of Africa facing Yemen,\nwhere some 800 U.S. Special Forces and commandos set up shop in August\nas part of the U.S.-led war on terrorism.\n"",""\nLater this month, the amphibious assault ship USS Mount Whitney\ncarrying more Marines is expected in Djibouti to serve as the floating\nheadquarters in the Red Sea for the Combined Joint Task Force-Horn of\nAfrica.\n"",""\nU.S. Navy ships, and those of allied forces have been patrolling the\nwaters off Somalia, Djibouti and Kenya since the Sept. 11 attacks.\n"",""\nEdged Mallet was planned long before last week's attacks just north\nof Mombasa, the largest port on the east coast of Africa, Frey said, and\n\""has not really changed,\"" because of them.\n"",""\nThe exercise will involve an airfield seizure scenario and combat\nengineering - \""building things in forward areas,\"" Frey said.\n"",""\nThere will also be medical and dental projects, he said, adding that\nthe exercise is also part of a program to improve relations between the\nKenyan military and local communities.\n"",""\nKenya is regarded as a key ally in an unstable region: the East\nAfrican nation shares a long, porous border with Somalia, which has not\nhad an effective government in more than a decade, and a border with\nSudan which is in the midst of a 19-year civil war.\n"",""\nIt also has an 800-mile Indian Ocean coast whose principal\ninhabitants are Muslims.\n"",""\nBin Laden lived in Sudan during the 1990s, and U.S. officials say\nal-Qaida established cells in Sudan, Somalia, Tanzania and Kenya in the\nearly 1990s.\n"",""\nSome of the authors of the 1998 Nairobi embassy bombing that killed\n219 people, including 12 Americans, and injured another 5,000, had been\nliving in Kenya's coastal region for several years, where they had set\nup a fishing business.\n"",""\nThe Horn of Africa, together with Kenya and Sudan, is awash with\nweapons that easily pass the Kenyan-Somali border.\n"",""\nMuslims make up an estimated 5 percent to 10 percent of Kenya's\npopulation of 30 million, and Africa's eastern coast is dotted with\ncities and towns founded more than 1,000 years ago by Muslim traders.\n"",""\nOff the coast, there are a number of small islands where\npoverty-stricken Muslim fishermen and their families live.\n"",""\nThe region took on added importance after the Sept. 11 attacks; U.S.\nofficials frequently cite the Horn of Africa, which includes Somalia,\nEritrea, Djibouti and Ethiopia, as possible terrorist havens.\n"",""\nAfter last Thursday's attacks, the State Department warned American\ncitizens in Djibouti and other countries in the region that it had\nreceived unspecified threats of another possible terrorist attack.\n"",""\nKenyan President Daniel arap Moi and Ethiopian Prime Minister Meles\nZenawi are to meet with President Bush in Washington on Thursday to\ndiscuss security in the Horn of Africa.\n""]","ap.com/Kenya, U.S. Conduct Military Exercises"
333025,"East African leaders condemn terrorism, call on Somalia to cooperate",,
323421,IJEGUN OIL DEPOTS: Sanwo-Olu meets DPR over relief plan for residents,"[""Lagos State Governor, Mr. Babajide Sanwo-Olu, on Thursday met with the leadership of the Department of Petroleum Resources (DPR) to discuss measures being taken towards alleviating hardship faced by Ijegun residents over the activities of cluster oil depots in the area."",""The meeting, held at the Lagos House in Marina, was aimed at bringing lasting relief to residents living around the vulnerable areas hosting oil tank farms and depots belonging to the Nigeria National Petroleum Corporation (NNPC)."",""The Thursday discussion was a follow-up to an informal meeting between the State Government and the DPR leadership, following bitter agitations by Ijegun residents whose livelihoods were affected by perennial traffic gridlock resulting from the operations of the oil tank farms."",""The Governor said the need to assuage the hardship faced by agitated residents led to the move to spearhead a joint action by the State Government, DPR and operators of the oil tank farms, which must focus on bringing about lasting relief in the area."",""Ayade suspends aide for leaking ‘official’ information(Opens in a new browser tab)"",""Sanwo-Olu said meetings would not be enough assurance to convince the Ijegun residents on the planned efforts to bring succour to the area; the Governor said the State Government and DPR leadership needed to prevent more agitation by physically visiting and meeting the residents to make definitive commitment."",""He said: “It is important for us to organise a meeting between us and the tank farm owners to bring out a cohesive plan that would comprehensively address the issues. We should be able to have a walk-through permanent solution that would be sustainable."",""“We also need to fix a date and time for a visit to the place and meet the people. Before then, we must have discussed the measures we are bringing up, so that we can make definitive statement and residents can begin to feel the relief they have been expecting.”"",""The Governor praised the DPR for responding to the concerns raised by the State Government in response to the residents’ agitation, noting that the collaboration between Lagos and the agency was in the interest of the people."",""DPR Acting Director, Mr. Ahmad Shakur, said the agency had addressed some of the issues leading to the residents’ agitations, but added that other measures being taken required the support of the Lagos Government."",""After the first meeting with the Governor, Shakur said DPR met with the owners of the tank farms and came up with recommendations aimed at addressing the situation at Ijegun.""]",vanguardngr.com/2019/09/ijegun-oil-depots-sanwo-olu-meets-dpr-over-relief-plan-for-residents
120381,"Obama, Saudi king meet amid rising tensions","[""United States (U.S.) President Barack Obama has met with Saudi Arabia’s King Salman in Riyadh amid increasingly tense relations and persistent differences over how to combat terrorism and regional conflicts."",""Obama met with the monarch yesterday at Erga Palace. They offered warm greetings before their closed meeting."",""Salman told Obama he and the Saudi people are “very pleased” about the visit, the U.S. leader’s fourth as president."",""Obama responded, “The American people send their greetings.” He also thanked the king for hosting the Gulf Cooperation Council (GCC) summit today."",""The United States and its Arab partners will address pressing issues facing the region at the summit, which will be attended by the GCC alliance of six Gulf states, including Saudi Arabia, Kuwait, the United Arab Emirates, Qatar, Bahrain and Oman."",""It appears fundamentally different priorities and strategies on combating terrorism and bringing stability to the region will keep Washington and Riyadh at odds on a range of key challenges.""]",guardian.ng/news/obama-saudi-king-meet-amid-rising-tensions
275212,Anambra poll: Group intensifies campaign against violence,"[""Aguleri, the  country home of Governor Willie Obiano of Anambra State, with other towns in Anambra North Senatorial District met members of the United for Zero Violence Foundation (UZV), who stormed the area to campaign against violence ahead of the November 18 election."",""Founded by former Special Adviser on Science and Technology to former President George W Bush of the US, High Chief Emeka Ken Nwabueze, UZV said it is embarking on a statewide campaign against violence ahead of the poll."",""During the group’s visit to community leaders to educate them on their mission to ensure a violent free election in the state, they urged their host to use their positions to spread the anti-violence message most especially to youths ahead of the election."",""Notable among the community leaders who visited is the traditional ruler of Aguleri, Igwe Christopher Idigo who described the campaign as a timely noble course and a welcome development."",""Idigo commended them for devoting their time to preach against violence, adding that he is happy at what they have set to achieve."",""At St Mary’s Church field in Ugwunadegbe Aguleri, they met with people from the seven councils that make up Anambra North Senatorial District.""]",vanguardngr.com/2017/11/anambra-poll-group-intensifies-campaign-violence
403394,"United Kingdom, European Union agree on Brexit deal","[""The united Kingdom(UK) and the European union(EU) have finally come to an agreement on the Brexit deal."",""If this deal is approved by Parliament, it could mean the end of a long struggle triggered by the exit of the UK from the EU."",""UK Premier Boris Johnson while breaking the news said: Weve got a great new deal that takes back control."",""Johnson also urged parliament to expedite the adoption of the deal by Saturday for the UK to move to other concerns including the cost of living and the National Health Service."",""The European Commission President Jean-Claude Juncker echoed Johnsons words describing the new deal as a fair and balanced agreement for the EU and the UK."",""This announcement was preceded by intensive haggling between the two sides after the UK voted to leave the union."",""According to BBC, one of the biggest stumbling blocks was the backstop for the border between Northern Ireland and Ireland particularly to find a solution to keep it open for the sake of British commerce.""]",citizentv.co.ke/news/united-kingdom-european-union-agree-on-brexit-deal-286737/indexutm_source=relatedarticles&utm_medium=deeplinking&utm_campaign=AlsoRead
43581,ANC chiefs to meet to ‘finalise’ Zuma exit,"[""Top leaders of South Africa’s ruling ANC will meet Monday to “finalise” the departure of embattled President Jacob Zuma after party chief Cyril Ramaphosa promised to bring “closure” to the crisis."",""Ramaphosa said at a party rally in Cape Town on Sunday he wanted to replace “a period of difficulty, disunity and discord” with “a new beginning” for the party."",""“We know you want this matter to be finalised,” he said to rapturous cheering, vowing to tackle the corruption that has tarnished Zuma’s government."",""Zuma has clung to power after rejecting a request by his party’s senior officials to resign a week ago."",""The powerful committee could recall the president from office, though he would be under no constitutional obligation to obey the order."",""“We know you want closure — we will be doing so keeping our eyes on what is in the interests of all our people,” Ramaphosa said to loud applause on Sunday."",""“The National Executive Committee of the ANC will be meeting tomorrow to discuss this very matter — and because our people want this matter to be finalised, the NEC will be doing precisely that.”"",""Litha Madita, 48, an NGO worker from Cape Town, welcomed the announcement of the NEC meeting, adding that Ramaphosa has spoken “to the aspirations of the South Africans”."",""“It brings hope that there is a new venture we are getting into."",""“But we have to respect (Zuma) as a former president of the ANC. It is important not to disrupt the country or bring violence into the country.”"",""Zuma’s presidency has been marred by corruption scandals, slow economic growth and record unemployment that have fuelled public anger."",""The stalemate over Zuma’s departure has left Africa’s most developed economy in limbo, with a series of public events cancelled last week including Thursday’s State of the Nation address to parliament."",""Opposition parties last week had threatened a “national shutdown” in response to Zuma’s refusal to resign — although it was unclear if the action would go ahead."","" Dispute over exit deal?"",""Zuma’s hold over the ANC was shaken in December when his chosen successor — his former wife Nkosazana Dlamini-Zuma — narrowly lost out to Ramaphosa in a vote to be the new party leader."",""Sunday’s rally was part of ANC celebrations marking 100 years since late leader Nelson Mandela’s birth — as well as efforts by Ramaphosa to try to revive the party’s tainted reputation ahead of next year’s general election."",""“We have arrived at a moment in the history of our country where we can relive that moment when Nelson Mandela was released… we have a new mood right across the country, we can capture that mood and move forward,” said Ramaphosa."",""He was speaking to mark the 28th anniversary of the speech Mandela gave in the same location after being released from prison."",""It is understood that a key sticking point in the negotiations is the potentially ruinous legal fees Zuma is facing from prolonged court battles against multiple criminal cases."",""He is also reportedly seeking legal protection for his family and other associates who have been involved in controversial deals."",""“Even if the ANC meeting on Monday decides Zuma needs to step down, he can still refuse because they have no legal authority,” Mcebisi Ndletyana, politics professor at the University of Johannesburg, told AFP."",""“He is not willing to step down voluntarily. They need to close this thing early this week.”"",""Opposition parties are calling for a parliamentary vote of no-confidence within days."",""Decision time?"",""The ANC has insisted there will be no delay to the budget, which is due on February 21."",""Zuma has not spoken publicly since being asked to resign by senior ANC officials on February 4."",""In 2008, the party pushed out then-president Thabo Mbeki over allegations of abuse of power."",""Under Zuma, the ANC won less than 54 percent of the vote in local elections in 2016."",""That was its worst electoral performance since coming to power with Mandela at the helm in 1994.""]",guardian.ng/news/anc-chiefs-to-meet-to-finalise-zuma-exit
312369,"DESOPADEC, Heritage meets over development of Delta oil communities","[""IN continuation of its business development tour of oil companies operating in the oil-bearing communities of Delta State, executives of the Delta State Oil Producing Area Development Commission, DESOPADEC, Friday, met with the management of Heritage Energy Operational Service Limited, HEOS at its Lagos headquarters."",""Managing Director of DESOPADEC, Chief Askiah Ogieh in company of the Executive Director Finance and Administration, Chief John Nani, Executive Director Project, Hon. Daniel Mayuku, Executive Director, Social Services, Barr Leonard Anoka, Head of Investment and Industrial Promotion, Tsewo Edema and the commission’s acting Head, Media and Public Affairs, Chinenye Ezonfade, during the meeting, met with the HEOS Executive Director JV Business and Government, Dr. Chidi Chukwueke, Head, Corporate Services, Richard Cutts and the company’s Chief Executive Officer, Naim Sadiq."",""In his address to the HEOS team, Chief Ogieh harped on the importance and need for the company to synergize with DESOPADEC adding that as an interventionist agency, the commission has done a lot in ensuring that peace is maintained in the various areas of operation for the smooth functioning of the company."",""The DESOPADEC boss also commended the company for pulling through the challenges it encountered while metamorphosing from Shoreline to Heritage adding that as an interventionist agency, the commission serves as the missing link between the state government, the oil bearing communities and the oil companies."",""He said: “One of our duties is to see that peace is enabled in the area for smooth operation of your company because our 13 percent derivable is from the sales of oil that is produced by oil companies operating in the state.”"",""He revealed that DESOPADEC has been maintaining security in the waters and on land to the tune of N500million monthly which is massive as well as providing logistics for the security operatives to ensure that the pipelines are safe for production. ”"",""READ ALSO: I’ll serve in earnest, says Ndem on NDDC Appointment"",""He maintained that the agency is also doing a lot in surveillance of general oil facilities by intelligence gathering through the locals, which is also very expensive. “I do not know if evaluation and monitoring is being done by Heritage, as we need to synergize in that area so that we do not have to overlap of duplicate responsibilities there”, he said"",""He also told the team that his commission trains a lot of the teeming volatile youths, to check restiveness, adding that this fosters stability and when they are stable, it has a direct positive impact on the economy of the state and those o oil companies."",""On his part, the company’s CEO, Mr. Sadiq, explained that HEOS has taken some measures which are instrumental in policy formation to enable the discharge of their duties, using direct methods in a bid to meet the needs of each community in its areas of operation in line with their peculiar needs."",""He also promised to allow effective accommodation in order to provide adequate information for the needed synergy between his company and the commission."",""In his address, Dr. Chukwueke harped on the need for collaboration between both bodies especially in the area of security, to enable a smooth operation by the company on exploration to aid development of the areas."",""Applauding the relationship between the company and its host communities, Dr. Chukwueke noted that the management of the company is happy with the community relations because everything is working out well for the company in the state."",""He explained that the company has had series of meetings with its business partners on how to move things forward and that the meetings are rubbing off positively on the communities"",""He said: “We are going forward in satisfying the yearnings of the people in the communities and we’ll like to collaborate with DESOPADEC and we are willing to work with the commission to correct errors and make things better for everyone.”"",""VANGUARD""]",vanguardngr.com/2019/09/desopadec-heritage-meets-over-development-of-delta-oil-communities
22590,"Kenyatta, indicted by ICC, says will cooperate with international bodies","[""NAIROBI (Reuters) - Kenyan President-elect Uhuru Kenyatta, who faces international charges of crimes against humanity, said in an acceptance speech on Saturday after his election win that he and his team would cooperate with international institutions."",""Shortly after being declared winner by securing a small margin above the 50 percent needed for outright victory, the son of Kenya’s founding president said he expected the international community to respect Kenyan sovereignty and its democratic will."",""He did not directly refer to the International Criminal Court (ICC) in The Hague which has charged him with organizing tribal violence that followed a disputed vote in 2007."",""“We recognize and accept our international obligations and we will continue to co-operate with all nations and international institutions - in line with those obligations,” he said."",""Western nations indicated before the vote that diplomatic ties with Kenya would be complicated by a Kenyatta win because of the ICC charges."",""Kenyatta and his running mate, William Ruto who is also indicted by the court, have denied the charges and had said they would comply with the court even in office to clear their names."",""He promised to work with Kenyans regardless of political affiliations to build the nation."",""He offered thanks to defeated rival Raila Odinga, saying he fought a “spirited campaign”, but at the end of speech said Kenya did not need “us as leaders bickering”."",""Odinga has said he is challenging the outcome in the courts but has called for his supporters not to resort to violence.""]",reuters.com/article/us-kenya-elections-speech-idUSBRE9280AM20130309
331894,"Ethiopia, Eritrea meet to consider U.N. redeployment plan","[""\nNAIROBI, Kenya (AP) - In a bid to break a stalemate over redeployment\nof their armies, senior Ethiopian and Eritrean military officers met\nwith U.N. commanders Tuesday to consider a U.N. plan for the\nestablishment of a buffer zone in an area where the two neighbors fought\na bloody 2 1/2-year war.\n"",""\nThe meeting in the Kenyan capital of the joint Ethiopian-Eritrean\nmilitary commission follows the failure of the two countries to agree on\nthe boundaries of a temporary security zone, U.N. spokeswoman Angela\nWalker said.\n"",""\nWalker said she could not confirm or deny reports that Ethiopia and\nEritrea had given their approval for a U.N.-drafted redeployment plan,\nwhich requires the Ethiopian army to withdraw from territory inside\nEritrea occupied since last May as well as the repositioning of Eritrean\nforces.\n"",""\nThe plan, presented by Legwaila Joseph Legwaila, the special envoy of\nU.N. Secretary-General Kofi Annan, has not been made public.\n"",""\nThe last meeting of the coordination commission ended in deadlock\nDec. 28 when Eritrea objected to Ethiopia's redeployment of its forces\nfrom Eritrean territory which it occupied last May during a major\noffensive. This led to a delay in setting up the security zone and an\nimpasse in the peace process.\n"",""\nThe U.N. mission said the temporary security zone will be used to\nseparate the two forces and allow the U.N. mission to monitor the June\n18 cessation of hostilities agreement and the Dec. 12 peace agreement.\n"",""\nThe majority of the 4,200 U.N. peacekeepers will be deployed in the\nbuffer zone.\n"",""\nThe war, ostensibly over the 1,000-kilometer (620-mile) border, broke\nout in May 1998. Five years earlier, Eritrea won independence from\nEthiopia after a 30-year guerrilla war. The border between them was\nnever formally demarcated.\n"",""\n(hh/sl)\n""]","ap.com/Ethiopia, Eritrea meet to consider U.N. redeployment plan"
165727,"Yuletide: LASTMA collaborates with FRSC, Police, others to ease gridlocks","[""The Lagos State Traffic Management Authority says it is collaborating with other law enforcement agencies to ease gridlocks across the state during Yuletide."",""Mr Chris Olakpe, LASTMA Chief Executive officer, told the News Agency of Nigeria on Monday that the agency had mapped out strategies to ensure a free flow of traffic in all critical corridors of the state this season."",""“We have rolled out plans to ease vehicular movement during the festive season."",""“LASTMA has entered into a partnership with other law enforcement agencies, like the Federal Road Safety Corps, Civil Defence, Police, Vehicle Inspection Service and the military to ensure sanity on the road at the festive period,’’ he said."",""According to him, the agency also partnered with Lagos State Emergency Management Agency to assist in quick removal of breakdown vehicles to avoid traffic jam."",""READ ALSO: Christmas: It’s a time for us to be our brother’s keeper, Saraki tells Nigerians"",""The LASTMA boss appealed to the motoring public to cooperate with the traffic officials on duty to ensure a free flow of traffic during the season."",""Olakpe also advised the motorists to shun drunk driving, overloading, phone calls while driving and reckless driving during the festive period."",""NAN reports that Lagos State Government on Thursday said it recruited additional 1,000 officers for LASTMA and fashioned out workable solutions to ensure free flow of traffic across the state."",""(NAN)""]",punchng.com/yuletide-lastma-collaborates-with-frsc-police-others-to-ease-gridlocks
