Column1,title,text,url
449734,Bashir faces increased pressure to step down,"[""Sudanese President Omar al-Bashir this past week declared a state of emergency to cushion his government from the mounting protests by groups opposed to his regime, but that did not stop the protesters from hitting the streets."",""On Thursday, thousands of Sudanese rallied in some of the most widespread protests of a two-month revolt against President Bashir, as emergency courts tried hundreds late into the night."",""Early on Friday, President Bashir delegated his power and authority as head of the ruling National Congress Party to deputy head Ahmed Mohamed Haroun, until the party’s next general conference, the party said in a statement."",""Mr Haroun, who is wanted by the International Criminal Court (ICC) for alleged war crimes committed in Darfur, was elected by the NCP as its deputy head this past week. Before then, he was governor of North Kordofan state."",""The decision comes after a week of successive measures aimed at combating an unprecedented wave of protests threatening President Bashir’s three-decade rule, including declaring a nationwide state of emergency, and sacking the governors of Sudan’s 18 states and replacing them with military and security officials."",""The protests, initially over high bread prices, have taken place nearly every day since December 19, and developed into the most sustained challenge that the president has faced."",""Security forces have used live fire as well as teargas to disperse protestors. At least 33 people have been killed, according to official statistics, including three security personnel. Protesters believe the true toll is higher."",""On Thursday, crowds gathered in and around Khartoum in the first protests since President Bashir set up the special tribunals this past week. They were heeding a call by the Sudanese Professionals’ Association, the main protests organiser, to challenge the establishment of the courts."",""Over 800 people have been sent to trial, the Democratic Alliance of Lawyers, part of the Sudanese Professionals’ Association, said in a statement on Thursday. Trials continued late into the night, with verdicts ranging from release to jail time."",""On Monday, the president issued a raft of edicts banning unlicensed public gatherings and giving tough new powers to police. The new courts, as well as emergency prosecutors, were established across every Sudanese state on Tuesday."",""As he fights to survive until the end of his term, President Bashir will be looking to three key institutions — The Sudan Armed Forces (SAF), the National Intelligence and Security Services (NISS), and the ruling party. These powerful entities are responsible for keeping him in power, but they may not agree on his successor."",""Mathias Muindi, an independent political risk analyst focusing on the Horn and the Great Lakes, told The EastAfrican that by declaring the state of emergency till February 2020 —two months to the elections — President Bashir is telling the world that he is ready to go, but he is determined to finish his term in April 2020 so that he can manage his succession."",""Potential successors"",""“The challenge is that the opposition organising the protests does not trust anybody with deep links to the NCP and the military, while the armed forces won’t allow a successor fronted by the opposition,” said Mr Muindi."",""President Bashir — who appears to have abandoned the plan to amend the Constitution to allow him to contest in 2020 — is believed to have narrowed down to four names as potential successors."",""These are Mr Haroun, newly appointed First Vice-President and Defence Minister Awad Ibn Ouf, NISS Director Salah Abdallah Gosh, and former governor of Gezira State and Prime Minister Mohammed Tahir Ayala, whom he had picked as his successor in 2017 but saw him rejected by the NCP."",""But President Bashir’s biggest challenge is how to manage the transition. He must take into account the mood within the SAF, which has people indicted for atrocities and war crimes by the ICC and humanitarian agencies."",""Mr Gosh, a 62-year-old veteran, has been involved in Sudan’s intelligence services since the 1980s. The NISS is in charge of the former Janjaweed operatives who have been renamed Rapid Support Forces. They are said to be responsible for violently quelling the protests, and arresting and torturing opponents. They would prefer a transition that does not see them held to account over these allegations."",""Mr Gosh headed Sudan's national intelligence service for about a decade until 2009, when he was appointed presidential security adviser. He was dismissed from that post in 2011, and later in 2012 was arrested for allegedly planning a coup. The president later pardoned him and he was reinstated in February 2018."",""New PM Mr Ayala is an administrator who has the total trust of President Bashir and who has been entrusted with governing the food basket of Gezira and the Red Sea State, which host Port Sudan."",""President Bashir will also be careful not to upset the powerful forces within NCP. While former first vice-president Bakri Hassan Salih has been cast aside in favour of Mr Ouf, he was one of the guards who was with President Bashir in the 1989 coup and who still retains influence within the party."",""Mr Muindi says that President Bashir has three options. He could use the one-year state of emergency to negotiate with the NCP, some members of the opposition and the international community on the guarantees and safety for his family and close allies who could be implicated in corruption, human-rights abuses and financial mismanagement."",""Second, he could leave now but seek to be allowed to pick his successor — which could bring division between the NCP and armed forces. And third, he could hang on until the bitter end, by increasing repression."",""Treasury seeks additional funding of $866m, increasing the 2019/2020 budget to $30.4bn."",""Exporting nations cited for exceeding allowable levels of chemicals in fresh farm produce.""]",theeastafrican.co.ke/news/africa/Bashir-faces-increased-pressure-to-step-down/4552902-5006700-7tyvgnz
67562,Ikpeazu promises to declare emergency in Abia courts,"[""Governor Okezie Ikpeazu of Abia State has promised to declare state of emergency in the courts in the state."",""He was speaking while swearing in the new chief judge of the state, Justice Onuoha Ogwe, at the Government House, Umuahia."",""The governor said his administration was working to give Abians their due, reiterating that official vehicles would be provided for more judges."",""“I am aware that many courts in the state are in dilapidated conditions, hence something ought to be done in terms of providing conducive environment for judicial officers to operate. A state of emergency will be declared in courts, especially in Osisioma and Obingwa,” he pledged."",""The new chief judge, on his part, said that interaction among the arms of government would prevent possible suspicion and impact positively on the state."",""He noted that the judiciary had enjoyed a cordial relationship with the executive in the state."",""The CJ, whose appointment was recommended by the National Judicial Council (NJC) and endorsed by the House of Assembly, assured the governor that the judiciary under his watch would continue to live up to its constitutional responsibilities.""]",guardian.ng/news/ikpeazu-promises-to-declare-emergency-in-abia-courts
48727,"Buhari declares state of emergency on water supply, sanitation","[""Nigerian President Muhammadu Buhari Thursday declared a state of emergency on the country’s water supply, sanitation and hygiene sector."",""Buhari said the step is to curb the high-prevalence of water-borne diseases in different parts of the country, which has caused preventable deaths."",""While inaugurating the National Action Plan for Revitalization of Water Supply, Sanitation and Hygiene (WASH) Sector at State House Conference Centre, Buhari also directed government at all levels to redouble efforts and work towards meeting the nation’s water supply and sanitation needs."",""Buhari said he was aware that Nigeria did not meet the MDG targets for Water Supply and Sanitation that ended in 2015."",""He said, “The Sustainable Development Goals targets (6.1 \u0026 6.2) for WASH are even more demanding as they require WASH services to be provided in adequate quantity and quality on premises at affordable prices."",""“This cannot be achieved if we continue with ‘a business as usual’ approach."",""“It is on this premise that I fully endorse the decision taken at the meeting of the Federal Executive Council in April this year to declare ‘a State of Emergency on our WASH Sector’."",""“I call on all state governments to complement this effort by according the sector similar recognition to enable us work together to achieve the SDG targets for WASH by 2030.”"",""Buhari directed government at all levels to redouble efforts and work towards meeting the nation’s water supply and sanitation needs."",""He described statistics on open defecation, access to piped water services and sanitation in the country as disturbing."",""He said the Federal Government’s support to state governments would be based on their commitment to implement the National WASH Action Plan in their respective states and to end open defecation by 2025."",""He said, “Access to piped water services which was 32% in 1990 has declined to 7% in 2015; access to improved sanitation has also decreased from 38% in 1990 to 29% in 2015."",""“Our country now ranks No 2 in the global rating on open defecation as about 25% of our population are practising open defecation."",""“WASH services at the rural areas are unsustainable as 46% of all water schemes are non-functional, and the share of our spending on WASH sector has been declining from 0.70% of the GDP in 1990 to about 0.27% in 2015 which is far below the 0.70% at the West African regional level.”""]",guardian.ng/news/buhari-declares-state-of-emergency-on-water-supply-sanitation
20928,UPDATE 1-Nigeria's Jonathan declares state of emergency over Ebola,"[""ABUJA, Aug 8 (Reuters) - Nigeria’s President Goodluck Jonathan declared a national state of emergency on Friday over the Ebola outbreak in Africa’s most populous country, and approved 1.9 billion naira ($11.7 million) of emergency funds to contain it."",""Nigeria has confirmed seven cases of Ebola in its commercial capital Lagos since a man fell sick on arrival from Liberia, two of whom have died. Several dozen people who came into contact with the man are under surveillance."",""Jonathan’s spokesman Reuben Abati said the money would pay to “strengthen steps to contain the virus such as ... additional isolation centres, case management, contact tracing, deployment of additional personnel, screening at borders, and the procurement of required items and facilities”."",""The World Health Organization (WHO) said on Friday that West Africa’s Ebola epidemic constituted an international health emergency and the virus, which has killed nearly 1,000 people, could continue spreading for months."",""The prospect of Ebola in Lagos, Africa’s biggest city with 21 million people, has ratcheted up alarm about its spread."",""Jonathan warned against “spreading false information about Ebola which can lead to mass hysteria, panic and misdirection, including unverified suggestions about the prevention, treatment, cure and spread of the virus.”"",""He also urged religious leaders to avoid holding large gatherings that might spread the virus, a reference to the many “megachurches” that can draw tens of thousands of faithful from around the West Africa region to their services."",""He asked schools to extend their summer holidays and “urged that the movement of corpses from one community to the other, and from overseas into the country should be stopped forthwith”."",""All deaths from sickness should be reported to the authorities, he added. The state of emergency is expected to stay in place until the outbreak is contained.   (1 US dollar = 162.7000 Nigerian naira)   (Reporting by Felix Onuah; Writing by Tim Cocks; Editing by Robin Pomeroy and Crispian Balmer)""]",reuters.com/article/health-ebola-nigeria-jonathan-idUSL6N0QE4VK20140808
454395,"Sudan state of emergency curbing public freedoms, says minister","[""A state of emergency imposed across Sudan is restricting public freedoms, a minister said Wednesday, as lawmakers discussed the measure imposed by President Omar al-Bashir to quell anti-government protests."",""Bashir declared a year-long state of emergency on February 22 after an initial crackdown failed to suppress deadly demonstrations against his iron-fisted rule stretching back three decades."",""\""The imposing of a state of emergency has a negative impact ... because it restricts public freedoms,\"" Minister of Justice Mohamed Ahmed Salim told parliament as he tabled the presidential order for lawmakers' approval."",""\""We hope that the reasons for which the state of emergency has been imposed end soon.\"""",""Lawmakers are to vote on it on March 11."",""The parliament is expected to approve the state of emergency as Bashir's ruling National Congress Party has an overwhelming majority in the 428-member assembly."",""Deadly clashes have rocked Sudan since December 19 when protests erupted after a government decision to triple the price of bread."",""Anger had been mounting across Sudan for years amid an ongoing economic crisis led by soaring inflation and a shortage of foreign currency."",""Protesters accuse Bashir's administration of mismanaging the economy and have called on the 75-year-old president to step down."",""Bashir has remained defiant, banning unauthorised rallies and setting up special emergency courts to investigate violations during the state of emergency."",""He has also dissolved federal and provincial governments, and appointed 16 army officers and two security officers from the feared National Intelligence and Security Service as governors of the country's 18 provinces."",""Demonstrations have dwindled since the state of emergency came into effect, and on Thursday hundreds of protesters were arrested and put on trial at emergency courts."",""Eight demonstrators were sentenced to jail -- in the first such rulings by emergency courts."",""On Wednesday, the United Nations High Commissioner for Human Rights, Michelle Bachelet, slammed Khartoum for its crackdown on protesters."",""\""The excessive use of force, including inside hospitals, mosques and universities; arbitrary detention; torture; and declaration of a state of emergency will have no effect on the very real underlying grievances which the protesters seek to voice,\"" Bachelet said in a speech to the UN Human Rights Council in Geneva."",""Officials say 31 people have died in protest-related violence so far, while Human Rights Watch says at least 51 have been killed."",""Treasury seeks additional funding of $866m, increasing the 2019/2020 budget to $30.4bn."",""Exporting nations cited for exceeding allowable levels of chemicals in fresh farm produce.""]",theeastafrican.co.ke/news/africa/Sudan-state-of-emergency-curbing-public-freedom-minister/4552902-5012148-127hqy0
145028,40 million Nigerians at risk of flooding –NEMA,"[""About 20 per cent out of Nigeria’s estimated population of 200 million people are at the risk of one form of flood or the other across the country, the National Emergency Management Agency announced on Thursday."",""With an estimated population of 200 million people, 20 per cent of this figure means that about 40 million citizens are being affected by one form of flood or the other, especially during the raining season."",""To help cushion the impact of the flood as Nigeria approaches the raining season, the Director-General, NEMA, Mustapha Maihaja, stated that the agency had commenced moves to prevent the continued reoccurrence of flood across the country."",""This, he said, was through early preparedness, mitigation and flood prevention mechanism."",""Maihaja stated this in Abuja at an interactive session with stakeholders to map out a plan of action ahead of the raining season."",""He said, “In order to address future flood in the country, the agency in collaboration with the Federal Ministry of Environment made a joint presentation to the National Economic Council on July 19 last year."",""“The council noted and considered the need to set in motion plans and procedures to prevent or mitigate future floods.”"",""Maihaja stated that consequently, the council agreed that a federal coordinating unit should be set up to identify locations for critical actions, as well as carry out immediate measures on the identified areas within a short period of time."",""He noted that for projects that had been identified, the cost would be shared in a way that the Federal Government would handle 30 per cent; state government, 30 per cent; and Presidential Committee on Flood Relief and Rehabilitation, 40 per cent, as well as the joint supervision of the project."",""The NEMA boss explained that “annually, devastating floods of remarkable magnitude result in the damage of properties and loss of lives,” adding that about 20 per cent of the population was at the risk of one flood situation or another."",""Maihaja stated that some of the factors responsible for annual flooding include siltation of stream, human manipulation of existing drainage barriers, underdevelopment of drainage channels, excessive rainfall, tree felling, urban planning problems and weakening dams."",""On Tuesday, The PUNCH reported that the Nigeria Hydrological Services Agency declared that there was a need for more smaller dams in strategic locations across the country in order to prevent flooding when the raining season began."",""The Director-General, NIHSA, Clement Nze, had stated that “most of us are advocating that let Nigeria dam the tributaries of major rivers by building small dams instead of large massive dams in order to check flooding . For instance, we have the Kashimbilla dam on River Katsina which was primarily built to address the problem of a lake in Cameroon."",""“If we can build small dams within the tributaries of River Benue and do proper monitoring, it will go a long way to address any catastrophe coming from River Benue.”"",""Copyright PUNCH.                All rights reserved. This material, and other digital content on this website, may not be reproduced, published, broadcast, rewritten or redistributed in whole or in part without prior express written permission from PUNCH.""]",punchng.com/%2a/40-million-nigerians-at-risk-of-flooding-nema/amp
74134,Military imposes curfew in Maiduguri  over attack,"[""TO protect lives and property, the military yesterday imposed a 24-hour curfew in Maiduguri metropolis of Borno State following Wednesday’s attack by suspected Boko Haram insurgents on Giwa barracks and Bale and Kayamla villages. "",""Meanwhile, military sources at the 7 Division of Nigerian Army in Borno State and the ones from Civilian Joint Task Force (CJTF) in Maiduguri, said that three soldiers, 27 civilians and scores of Boko Haram terrorists’ suspects were feared killed in the attack. "",""In a related development, about five Boko  Haram members have been reportedly killed in Iraq by Mosul Youth Resistance Movement on Wednesday, May 13."",""Two suspected female suicide bombers and other gunmen had launched an attack on the barracks which lasted for three hours on Wednesday evening."",""The attack was  however foiled by troops, after three Improvised Explosive Devices (IEDs) were detonated in the cashew plantation, south of the targeted barrack and military posts."",""In a statement yesterday , spokesman of the 7 Division of Nigerian Army, Col. Tukur Gusau , said that the dusk to dawn curfew was to protect people’s  lives and property in the metropolis , as the military continues to mop up the affected areas Gusau added that the suicide bombers sneaked into the cashew plantation and detonated  three explosives  which led to many residents scampering to safety."",""“Since the security situation is currently under control of the military in Maiduguri, the curfew could be lifted even before the end of today, but right now all residents should remain in their houses, until the military completes its condone and search operations of some areas in the metropolis,” Gusau added. "",""“After sighting the  two female suicide bombers in the cashew plantation, we pursued them before the explosive devices strapped into their veils exploded, while the gunmen along the routes to Bale and Kayamla villages fell and were killed in an attempt to flee the advancing soldiers,” said the military source on phone yesterday in Maiduguri."",""Malam Barka Modu, a member of CJTF also told The Guardian yesterday that six  youths were killed while trying to stop the insurgents from attacking the barrack This is the first report of the presence of Boko Haram militants in Iraq following the sect’s allegiance to the  deadly  Islamic State (IS) and IS’s acceptance of the group’s allegiance.\u0009""]",guardian.ng/news/military-imposes-curfew-in-maiduguri-over-attack
59663,Fayose imposes dusk-to-dawn curfew in Ekiti State,"[""FOLLOWING the carnage occasioned by the feud between Hausa traders and commercial drivers, and to prevent further breakdown of law and order, Ekiti State Governor, Ayodele Fayose, yesterday imposed dusk-to-dawn curfew in the Ado Ekiti metropolis."",""The governor, who addressed the Hausa community at Atikankan area of Ado Ekiti, said the curfew would begin at 6p.m yesterday evening and last till 6a.m. He also ordered the security agencies to arrest whoever is found roaming the streets during the period."",""Fayose appealed to the Hausa community to exercise calm over the havoc wrecked on their property, promising that justice would be done. He added: “You said you love me, this is the time you have to show this love."",""“I want to plead with you to submit whatever lethal weapon you have in your possession to the police. And if you refuse to do this, whether you are Yoruba or Hausa, the police will arrest you. Nigeria belongs to all of us and for the sake of our country, I plead with you to allow peace to reign.”"",""He assured that the matter would be thoroughly investigated and those found connected with the wanton destruction made to face the full weight of the law."",""Responding, the Chairman of Hausa community in the state, Adamu Imam, appealed to the government for monetary assistance to those whose property were damaged by hoodlums during the crisis."",""Imam said the names of the perpetrators of the violent attack has been compiled and would be made available to the governor and security agencies for necessary action."",""Meanwhile, the Ekiti State Police Command says the number of injured persons has risen to 24. It disclosed that it has stationed three units of mobile policemen at the scene to arrest whoever would plan further crisis."",""In a statement, the command’s Public Relations Officer, Alberto Adeyemi, on behalf of the Police Commissioner, Etop John James, noted that two of those wounded sustained gunshot wounds and were receiving treatment at an undisclosed hospital."",""The command, however, debunked media report that four people died during the arson at Erekesan Market in Ado Ekiti.""]",guardian.ng/news/fayose-imposes-dusk-to-dawn-curfew-in-ekiti-state
229235,Bashir slams one-year state of  emergency on Sudan,"[""Sudanese President Omar al-Bashir declared a nationwide state of emergency on Friday and dissolved the government in an effort to quell weeks of demonstrations that have rocked his iron-fisted rule."",""Deadly protests have broken out across the east African country since the government tripled the price of bread on December 19, with demonstrators accusing the government of mismanaging the nations economy and calling on the veteran leader to step down."",""I announce imposing a state of emergency across the country for one year, Bashir said in a televised address to the nation from the presidential palace in Khartoum."",""I announce dissolving the government at the federal level and at the provincial levels, he added."",""Protest organisers vowed to press on with their demonstrations until Bashir steps down."",""We are calling on our people to continue with demonstrations until the main aim of this uprising, which is the stepping down of the regime chief, is achieved, said the Sudanese Professionals Association which is spearheading the campaign, just after Bashir announced a state of emergency."",""Late on Friday, crowds of protesters took to the streets in Omdurman, the twin city of Khartoum, but were quickly confronted with tear gas by riot police, witnesses said."",""Hours after he made his announcements, Bashir issued two presidential decrees appointing 16 army officers and two security officers as new governors for the countrys 18 provinces."",""He also announced that five members of the outgoing cabinet, including ministers for foreign affairs, defence and justice, would retain their portfolios."","" Soaring inflation "",""Bashir has remained defiant in the face of demonstrations, dismissing protesters calls for him to step down after three decades in power."",""Demonstrations first erupted in the farming town of Atbara but the rallies swiftly mushroomed into a major challenge to Bashirs rule."",""Officials say 31 people have died in the violence while Human Rights Watch says at least 51 people have been killed including medics and children."",""The countrys feared National Intelligence and Security Service (NISS) has launched a sweeping crackdown to quell the protests, jailing hundreds of protesters, opposition leaders, activists and journalists."",""Bashir, 75, swept to power in an Islamist-backed coup in 1989 that overthrew the elected government of then premier Sadiq al-Mahdi."",""It is not the first time Bashir has imposed a nationwide emergency. He did so in December 1999 when a political crisis erupted after he broke away with his then mentor Islamist Hassan al-Turabi."","" Difficult situation "",""On Friday, he said he had asked to postpone meetings of a parliamentary panel that was set up to look into amending the countrys constitution to allow a third presidential term. He did not elaborate."",""Bashir is considering running for a third term after he was chosen as a candidate by his ruling National Congress Party for the election due next year."",""Sudans financial woes were long a cause of popular frustration before the anger spilt onto the streets after the bread price hike."",""Soaring inflation along with acute foreign currency shortages have battered the economy, especially after the independence of South Sudan in 2011 took away the bulk of oil earnings."",""Our country is suffering from a difficult and complicated situation, the most difficult in its history, said Bashir, dressed in a turban and traditional Sudanese robe, in front of a group of advisers and outgoing ministers."",""The economic issue needs to be tackled by qualified people and for this I will form a government made of people of quality, he said."",""The protest campaign has emerged as the biggest challenge the veteran leader has faced."",""From the provinces to the streets of the capital, the demonstrations have spread through villages, towns and cities across the country."",""They have drawn in a cross section of society including middle-class professionals, agricultural labourers, youths and Bashirs political opponents  with thousands of women and men rallying across the country on some days."",""Only the three conflict zones of Darfur, Blue Nile and South Kordofan have remained largely untouched."",""Bashir is wanted by the International Criminal Court to face charges of war crimes and genocide arising out of the long-running conflict in Darfur. He denies the charges."",""Protest organisers have called on political groups to join their movement by signing a Document for Freedom and Change."",""The text outlines a post-Bashir plan including rebuilding Sudans justice system and halting the countrys dire economic decline, the key reason for the nationwide demonstrations."",""Bashir has countered the anti-government demonstrations with his own rallies, promising economic development and promoting peace.""]",nan.ng/news/bashir-slams-one-year-state-of-emergency-on-sudan
11124,Nigeria's Jonathan declares state of emergency,"[""ABUJA (Reuters) - President Goodluck Jonathan declared a state of emergency on Saturday in parts of Nigeria plagued by a violent Islamist insurgency, and ordered shut the borders with Cameroon, Chad and Niger in the northeast."",""Coming nearly a week after radical sect Boko Haram set off a series of bombs across Nigeria on Christmas Day, including one at a church that killed at least 37 people and wounded 57, Jonathan told state television the measures would aim to restore security in troubled parts of Nigeria’s north."",""“The temporary closure of our borders in the affected areas is only an interim measure designed to address the current security challenges and will be resumed as soon as normalcy is restored,” he said."",""He added that his chief of defence staff had been instructed to take other “appropriate” measures, including setting up a special counter-terrorism force."",""The blasts have raised fears that Boko Haram, a movement styled on the Taliban and whose name means “Western education is forbidden,” is trying to ignite sectarian strife in Nigeria, Africa’s most populous nation and top oil producer."",""Jonathan has been criticised by the opposition and Christian groups for what they said was a slow response to the bombings."",""“The crisis has assumed a terrorist dimension,” Jonathan said. “I therefore urge the political leadership (in northern local governments) to give maximum cooperation to ensure that the situation is brought under control.”"",""He listed the northern local governments affected by the decree, including a part of Niger state near the capital Abuja, the northern half of the conflict-prone city of Jos, and parts of Yobe and Borno in the remote, semi-arid northeast."",""The bombings by the northern-based movement have strained Nigeria’s already fractious north-south divide."",""Jonathan, a Christian from the south, upset many northerners by running for and winning the presidency in April, which in the eyes of many tore up a tacit deal to rotate the top job between a northerner and a southerner every two terms."",""More than 500 people were killed in post-election violence in the north after Jonathan’s victory, reflecting long-standing northern grievances about perceived alienation and exclusion by the central government from the fruits of national oil riches, concentrated in the south."",""Earlier in the day, Jonathan visited the scene of the deadliest Christmas attack, on St. Theresa’s Catholic church in Madalla, on the outskirts of Abuja."",""“We will crush the terrorists. If there are institutions ... which are harbouring terrorists, we will deal with them,” he told weeping relatives of the victims gathered in the church, amid tight security by dozens of armed soldiers."",""Traces of the devastation were still evident, with the church windows shattered and glass on the ground."",""National Emergency Management Agency (NEMA) spokesman Yushua Shuaib said authorities were on “full alert” for more attacks."",""“The government has put security throughout the federation, including near the flashpoints. We are optimistic, but we are fully mobilised,” he told Reuters."",""The government held an emergency meeting with security officials on Thursday and is also looking at using other channels to stop the conflict, which started as a local northern problem but is fast destabilising the whole country."",""National Security Adviser General Owoye Andrew Azazi told Reuters the security services were considering making contact with moderate members of Boko Haram via “back channels,” even though explicit talks are officially ruled out."",""In Jos, which was also bombed at Christmas, two dozen armoured personnel carriers were patrolling the streets ahead of New Year celebrations."",""The commissioner of police for Plateau state, Dipo Ayeni, told Reuters: “We have deployed this tactic of a show of force so that we can celebrate the New Year without any hindrance, and so there should be no cause for panic.”"",""“The events that caused Nigeria’s civil war are repeating themselves,” said Uche Udemezue, an Igbo woman in the southeast, referring to the secessionist war of her people against northern rulers in which more than a million people were killed in the late 1960s."",""“The north should know nobody has a monopoly on violence.”"",""Attacks in and around the capital - including one on the U.N. headquarters in August that killed at least 24 people - suggest Boko Haram is trying to raise its jihadist profile."",""In a separate, unrelated incident, clashes between rival ethnic groups in southeastern Nigeria’s Ebonyi state on Saturday killed at least 50 people, the state government spokesman said, and police said mobile units had been sent to the state to quell the violence."",""There was no suggestion they had anything to do with wider security problems, but the clashes are likely to add to Jonathan’s woes at a time when his forces are already stretched.""]",reuters.com/article/us-nigeria-emergency-idUSL6E7NV07T20111231
166800,40 million Nigerians at risk of flooding –NEMA,"[""About 20 per cent out of Nigeria’s estimated population of 200 million people are at the risk of one form of flood or the other across the country, the National Emergency Management Agency announced on Thursday."",""With an estimated population of 200 million people, 20 per cent of this figure means that about 40 million citizens are being affected by one form of flood or the other, especially during the raining season."",""To help cushion the impact of the flood as Nigeria approaches the raining season, the Director-General, NEMA, Mustapha Maihaja, stated that the agency had commenced moves to prevent the continued reoccurrence of flood across the country."",""This, he said, was through early preparedness, mitigation and flood prevention mechanism."",""Maihaja stated this in Abuja at an interactive session with stakeholders to map out a plan of action ahead of the raining season."",""He said, “In order to address future flood in the country, the agency in collaboration with the Federal Ministry of Environment made a joint presentation to the National Economic Council on July 19 last year."",""“The council noted and considered the need to set in motion plans and procedures to prevent or mitigate future floods.”"",""Maihaja stated that consequently, the council agreed that a federal coordinating unit should be set up to identify locations for critical actions, as well as carry out immediate measures on the identified areas within a short period of time."",""He noted that for projects that had been identified, the cost would be shared in a way that the Federal Government would handle 30 per cent; state government, 30 per cent; and Presidential Committee on Flood Relief and Rehabilitation, 40 per cent, as well as the joint supervision of the project."",""The NEMA boss explained that “annually, devastating floods of remarkable magnitude result in the damage of properties and loss of lives,” adding that about 20 per cent of the population was at the risk of one flood situation or another."",""Maihaja stated that some of the factors responsible for annual flooding include siltation of stream, human manipulation of existing drainage barriers, underdevelopment of drainage channels, excessive rainfall, tree felling, urban planning problems and weakening dams."",""On Tuesday, The PUNCH reported that the Nigeria Hydrological Services Agency declared that there was a need for more smaller dams in strategic locations across the country in order to prevent flooding when the raining season began."",""The Director-General, NIHSA, Clement Nze, had stated that “most of us are advocating that let Nigeria dam the tributaries of major rivers by building small dams instead of large massive dams in order to check flooding . For instance, we have the Kashimbilla dam on River Katsina which was primarily built to address the problem of a lake in Cameroon."",""“If we can build small dams within the tributaries of River Benue and do proper monitoring, it will go a long way to address any catastrophe coming from River Benue.”"",""Copyright PUNCH.                \nAll rights reserved. This material, and other digital content on this website, may not be reproduced, published, broadcast, rewritten or redistributed in whole or in part without prior express written permission from PUNCH."",""Contact: the[email protected]"","". \n\n\n\n\n\n\nDOWNLOAD THE PUNCH NEWS APP NOW ON\n\n\n\n\n\nReceive Alerts on: Whatsapp: +2349090060943, Twitter: @MobilePunch, BBM: C003D3DC0 \nShare your story with us:  SMS: +2349090060943, Whatsapp: +2349090060943, Email: [email protected] \n\nFOREX,BITCOIN, BINARY ACCOUNTS MANAGER: We guarantee 37% weekly profit by professionally trading your Forex, Cryptocurrency, Binary Accounts for you. WhatsApp:+2348030797998. click here for details. www.standardfx.org\n\n\n\n.socialmedia {\nmargin-bottom:20px;\nmargin-top:20px;\nfont-family: 'Open Sans', sans-serif;\n}\n\n.socialmedia h3 {\nfont-size:14px;\nmargin-bottom:10px;\nfont-weight:bold;\ntext-align:left;\n\n}\n\n.socialmedia h3 span {\n\nfont-size:14px;\nfont-weight:normal;\nline-height:1.5em;\n\n}\n\n.socialmedia h3 span#whatsapp {\nwidth:50px;\nheight:50px;\nbackground:url(\""https://cdn.punchng.com/wp-content/uploads/2018/05/07104600/wa1.png\"") no-repeat;\n}\n\n.socialmedia h3 span a {\ncolor:gray;\n}\n\n#main h3 {\nfont-weight:bold;\nfont-size:24px;\n}\n\n.box_app {\n  background-color:#fafafa;\n  width: 100%;\n  text-align: left;\n}\n\n\n\n\n\n\n(adsbygoogle = window.adsbygoogle || []).push({});""]",punchng.com/%2a/40-million-nigerians-at-risk-of-flooding-nema
100125,Tunisia’s state of emergency must respect rights: HRW,"[""The Tunisian state of emergency imposed after the jihadist attack that killed 38 tourists last month must not suppress freedoms gained since the 2011 revolution, Human Rights Watch said Tuesday."",""“Imposing a state of emergency does not give the Tunisian government the right to gut basic rights and freedoms,” the New York-based HRW said in a statement."",""Eight days after the June 26 gun attack at the tourist resort of Port El Kantaoui north of Sousse, President Beji Caid Essebsi on Saturday decreed a state of emergency for 30 days."",""The rampage by 23-year-old student Seifeddine Rezgui killed 30 Britons, three Irish nationals, two Germans, one Belgian, one Portuguese and a Russian, and was claimed by the Islamic State group."",""Essebsi said the exceptional measure was being brought in because the attack had left Tunisia facing a “special type of war”."",""“Tunisia’s security challenges may call for a strong response, but not for sacrificing the rights that Tunisians fought hard to guarantee in their post-revolution constitution,” HRW’s deputy chief for the Middle East and North Africa Eric Goldstein said in the statement."",""Kamel Jendoubi, the minister who heads a crisis group set up after the attack, said at a news conference on Tuesday: “When security is targeted and we face armed criminals… the first right is to ensure security and guarantee the right to life”."",""Jendoubi said the state of emergency “only raises the level of vigilance in the country… it has been put into practice but has never threatened freedom in Tunisia”."",""The state of emergency grants the security forces exceptional powers."",""Among other things, it allows the authorities to bar strike action and public meetings deemed dangerous to public order and to increase controls on the media."",""This is not the first state of emergency to be imposed in Tunisia after the revolution that sparked the Arab Spring."",""The measure was also in force from January 14, 2011 — hours after the flight of dictator Zine El Abidine Ben Ali — until March last year.""]",guardian.ng/news/tunisias-state-of-emergency-must-respect-rights-hrw
