Column1,title,text,url,date
394617,Police officer killed in Kericho highway accident,"[""A police officer died on Monday, December 25, following an accident involving a 52-seater bus that rammed into a roadblock at Kericho-Sotik highway."",""The bus, which belongs to Githurai Sacco was ferrying passengers from Nairobi to Kisumu also ram into a trailer before landing in a ditch leaving 31 passengers seriously injured."",""Kericho Deputy OCPD Nathan Sanya confirmed the incident, saying that the brakes of the bus failed and attempts to bring it to a stop proved unsuccessful."",""Members of the public tried to mount stones on the road to stop the bus but it did not stop, he said."",""Sanya added; The bus rammed into the trailer which was negotiating the roadblock, including a police officer who was manning it before landing in a ditch."",""The body of the officer was moved to Kericho County Referral Hospital mortuary. The injured passengers are being treated at Kericho County Referral Hospital and Siloam Hospital."",""The Deputy OCPD also said they will investigate the bus to establish if it is licensed to ply the route and take appropriate action if it is found to have flouted traffic rules."",""Simon Kimutai, chairman of Matatu Owners Association who arrived at the scene said that the bus should be investigated as it should only be operating the Githurai route in Nairobi."",""The MOA head said the bus seems to have taken advantage of the Christmas season to ferry long distance passengers.""]",citizentv.co.ke/news/police-officer-killed-in-kericho-highway-accident-186459,2017-12-26T00:00:00.000Z
17728,Nigerian military pilot dies after air display rehearsal accident,"[""ABUJA (Reuters) - A Nigerian military pilot died on Friday after being involved in an accident while rehearsing for an air display, an air force spokesman said."",""He earlier said two military planes had been involved in an accident. Witnesses reported seeing the wings of the planes collide in the air over the capital, Abuja, with at least one of the aircraft crashing into a hill in the Mpape district of the city."",""“It is with a heavy heart that I regretfully announce that one of the pilots who successfully ejected from one of the F-7Ni aircraft that crashed earlier today has passed on,” said airforce spokesman Ibikunle Daramola."",""Nigeria is due to celebrate the anniversary of independence from British colonial rule on Oct. 1.""]",reuters.com/article/nigeria-airforce/update-1-nigerian-military-pilot-dies-after-air-display-rehearsal-accident-idUSL8N1WE4VM,2018-09-28T00:00:00.000Z
61567,"Flood kills 2, washes away farm lands, crops in Plateau","[""Two persons on Wednesday died while one was missing following floods caused by a heavy downpour in three communities in Gindiri Chiefdom of Mangu Local Government Area of Plateau."",""The paramount ruler of Pyem Chiefdom, Mr Charles Mato, said this during a visit to the scene by the Council Chairman, Mr Bise Titus."",""Titus, however, described the incident as ‘‘very devastating and unfortunate’’."",""He was told that the flood also destroyed several houses, farmlands and crops worth millions of naira in Gindiri, Langai and Gimti communities."",""“This flood that brought about these loses is devastating, painful and unfortunate; but we must take solace in God who knows the best."",""‘‘With the loss of precious lives of our citizens, the authority will take the report to the state government to help us construct the Gindiri-Langai road to checkmate the incessant flooding in the area, ’’ Bise said."",""Bise said the flood was caused by the blockage of the drains by the culverts constructed on rivers Langai, Gimti and Gindiri."",""He pledged to liaise with the state government to ensure that road and bridges were constructed to avoid a re-ccurence."",""While sympathising with the victims of the flood, Bise pledged the council’s readiness to assist them."",""He called on people of the communities to be vigilant, to avoid further casualty as the rainfall pattern was still heavy."",""Mato, however, thanked the chairman for the concern and visit and expressed the hope that the state and local government would assist the victims.""]",guardian.ng/news/flood-kills-2-washes-away-farm-lands-crops-in-plateau,2015-08-06T00:00:00.000Z
336082,Nearly 100 feared dead after Nigerian plane crashes in capital,"[""ABUJA, Nigeria (AP) - Nigeria suffered its third fatal air tragedy in less than a year Sunday when a jetliner with 104 people aboard slammed into the ground in a fiery crash just moments after lifting off from the airport in this West African nation's capital. Officials said six people survived and the rest were believed dead.  "",""Government officials declined to give a final death toll, but among the confirmed fatalities was the man regarded as the spiritual leader of Nigeria's Muslims.  "",""The Boeing 737 crashed at 10:29 a.m. local time (0929 GMT), one minute after taking off from Abuja airport, said Sam Adurogboye, an Aviation Ministry spokesman. The cause was not known, but President Olusegun Obasanjo ordered an immediate investigation, his spokeswoman Remi Oyo said in a statement.  "",""Rescue workers racing to the scene found debris from the smashed plane, body parts and passengers' luggage strewn over an area the size of a soccer pitch. The plane went down in tree-filled field inside the sprawling airport compound about three kilometers (two miles) from the runway. Smoke rose from the aircraft's mangled and smoldering fuselage. It's tail, hanging from a tree, was one of the few recognizable parts.  "",""Emergency workers pulled blackened corpses from what was left of the twisted wreckage. They covered the bodies with white sheets and hauled them away in stretchers. An AP reporter counted at least 50 cadavers, though other bodies had been transported earlier to local morgues.  "",""Rescue efforts ended just after 5 p.m. (1700 GMT). Ibrahim Farinloye, a spokesman for the national emergency agency, said the next step would be getting family members to identify the dead.  "",""Through the day, airport security officials kept back anxious, upset mobs of people seeking information about friends or loved ones.  "",""Adurogboye said 104 passengers and crew had been aboard the doomed flight, and he knew of six survivors who had been taken to a hospital. \""Obviously the rest are feared dead,\"" he said.  "",""The plane was bound for the northwest city of Sokoto, about 800 kilometers (500 miles) northwest of Abuja, state radio said, adding that it had gone down during a storm. Witnesses said there was a rainstorm around the time the aircraft took off, but rains later subsided, giving way to overcast skies.  "",""In an announcement broadcast on state radio, the Sokoto state government announced the sultan of Sokoto, Muhammadu Maccido, died in the crash. Maccido headed the National Supreme Council for Islamic Affairs in Nigeria. The body announces when Muslim fasts should begin and end, and decides issues of policy for Nigeria's overwhelmingly Sunni Muslims.  "",""Maccido was immediately flown to Sokoto, where thousands of people were at the airport to receive the body.  "",""Maccido was buried Sunday in accordance with Islamic custom. The Sokoto state government declared six days of mourning.  "",""Mustapha Shehu, spokesman for the Sokoto state government, had said earlier that the sultan's son, Muhammed Maccido, a senator, was also aboard the flight, along with Abdulrahman Shehu Shagari, son of former Nigerian President Shehu Shagari, who was in office between 1979 and 1983. Their fates were not immediately clear.  "",""About half of Nigeria's 130 million people are Muslims. The country is the most populous in Africa and the continent's leading oil exporter.  "",""Oyo said Obasanjo was \""deeply and profoundly shocked and saddened ... he condoles all Nigerians, especially family, friends and associates of those who may have been on board.\""  "",""The 23-year-old aircraft, a Boeing 737-2B7 owned by Aviation Development Co., a private Nigerian airline, was manufactured in 1983, Adurogboye said. ADC last suffered a crash in November 1996, when one of its jets plunged into a lagoon outside Nigeria's main city, Lagos, killing all 143 aboard.  "",""Nigeria's air industry is notoriously unsafe. Last year, two planes flying domestic routes crashed within seven weeks of each other, killing 224 people.  "",""On Oct. 22, 2005 a Boeing 737-200 plane belonging to Bellview airlines crashed soon after takeoff from the country's main city of Lagos, killing all 117 people aboard. On Dec. 10, a McDonnell Douglas DC-9 plane operated by Sosoliso Airlines crashed while approaching the oil city of Port Harcourt, killing 107 people, most of them school children going home for Christmas.  "",""Earlier this month, authorities released a report blaming the Sosoliso crash on bad weather and pilot error. The investigation of the Bellview crash is still continuing.  "",""After last year's air crashes, Obasanjo vowed to overhaul Nigeria's airline industry, blaming some of the industry's problems on corruption. Airlines were subjected to checks for air-worthiness and some planes considered unworthy were grounded.  "",""------  "",""Associated Press writer Dulue Mbachu in Lagos and Oloche Samuel in Kano contributed to this report.  ""]",ap.com/Nearly 100 feared dead after Nigerian plane crashes in capital,2006-10-29T00:00:00.000Z
77971,More than 700 hurt in Iran quake,"[""More than 700 people were injured in a 6.4-magnitude earthquake that shook western Iran, state television reported in an updated toll Monday."",""The quake struck Kermanshah province late Sunday, with an epicentre 17 kilometres (11 miles) southwest of the city of Sarpol-e Zahab, according to the country’s institute of geophysics."",""State television, citing the emergency services, said that 716 people had been injured, but there were no reports of deaths or major damage."",""State TV showed images of cracked walls inside homes, but said only 33 of those injured remained in hospital on Monday morning."",""The initial quake, around seven kilometres deep, was followed by several aftershocks including one with a magnitude of 5.2."",""Morteza Salimi, an official with Iran’s Red Crescent Society, said most of Sunday’s casualties had been injured in a stampede sparked by the first tremors."",""AFP journalists reported feeling the quake as far away as Baghdad in neighbouring Iraq."",""Salimi told semi-official news agency ISNA on Sunday that the quake had rocked areas newly rebuilt after a 7.3-magnitude tremor last November that killed 620 people and injured thousands more."",""Iran sits on top of two major tectonic plates and sees frequent seismic activity."",""In 2003, a 6.6-magnitude tremor struck the southeast of the country, decimating the ancient mud-brick city of Bam and killing at least 31,000 people."",""The country’s deadliest such incident was a 7.4-magnitude quake in 1990 that killed 40,000 people in northern Iran, injured 300,000 and left half a million homeless.""]",guardian.ng/news/more-than-700-hurt-in-iran-quake,2018-11-26T00:00:00.000Z
39590,17 dead in Afghan military helicopter crash: officials,"[""At least 17 people, including 12 Afghan army soldiers, were killed Thursday in a helicopter crash in the southern province of Zabul, officials said."",""The military helicopter went down due to technical reasons in Shinkay, a district relatively free of insurgent activity in Zabul. "",""“Five crew and 12 soldiers were killed when the helicopter crashed in Shinkay district of Zabul province due to technical issues,” a provincial police official told AFP on condition of anonymity."",""Shinkay district chief Mohammad Qasim Khan confirmed the death toll, with an army commander saying an official delegation has been dispatched to the area to investigate the crash."",""Aircraft crashes have been a regular risk for Afghan and foreign coalition forces, with troops relying heavily on air transport to traverse Afghanistan’s rugged terrain to fight the Taliban."",""The insurgents have on occasion brought down NATO helicopters, notably a US Chinook in 2011, which killed 30 Americans, but such incidents have been rare."",""In April last year five British troops died when their helicopter crashed in Kandahar province in what London’s Ministry of Defence said at the time appeared to be a “tragic accident”."",""US-led NATO forces ended their combat mission in Afghanistan in December, leaving local forces to battle militants alone, but a 13,000-strong residual force remains for training and counter-terrorism operations.""]",guardian.ng/news/17-dead-in-afghan-military-helicopter-crash-officials,2015-08-06T00:00:00.000Z
332817,"22 missing, two confirmed dead after ferry capsizes on river in eastern",,,
393271,"One dead, one injured in grisly road accident","[""One person was killed and another critically injured on Tuesday after a lorry rammed into a bodaboda they were travelling on at Kapkwen area along the Kaplong-Bomet road."",""The injured man, who was the bodaboda rider, was rushed to Tenwek Mission Hospital where he was admitted in the intensive care unit."",""Witnesses said the lorry ws trying to avoid a pothole when the accident took place. No one in the lorry was hurt and police have launched a manhunt for the driver of the lorry who reportedly fled the scene."",""The body of the deceased was moved to the Longisa County Hospital mortuary."",""By Gathoni Ella Ireri""]",citizentv.co.ke/news/one-dead-one-injured-in-grisly-road-accident-93197,2015-07-08T00:00:00.000Z
223465,"Three die, twelve injured in a bus crash","[""Three people died on Tuesday and twelve sustained injuries after a bus they were travelling in rammed into a stationary tractor at Hungumalwa village in Kwimba district along the Mwanza-Shinyanga road"",""The speeding bus later veered off the road and collided with a lorry, said the Mwanza Regional Police Commander, Ahmed Msangi."",""Report released on Wednesday by Mr Msangi identified the deceased as Jafuru Omary aged 32, who was the driver of the bus and Bole Elkana, the driver of the lorry. The third body is yet to be identified, according to the RPC."",""Preliminary reports, according to police, indicate that the driver of the bus applied brakes ineffectively."",""“The driver failed to stop the bus because the brakes failed due to speeding,” he said."",""Seven among those who sustained injuries are receiving treatment at Kwimba District Hospital while five of them are being treated at Misungwi District Hospital."",""The bodies of the deceased are preserved at the Kwimba district hospital."",""In another development police in Busulwa village in Kwimba District are holding eleven suspects for allegedly beating a man to death after suspecting him of stealing five hens belonging to Esther Robert."",""The body of the deceased was later set on fire. The RPC identified the deceased as Leonard Mathias aged 23.""]",thecitizen.co.tz/news/Three-die--twelve-injured-in-a-bus-crash/1840340-4069856-b6qmmc,2017-08-24T00:00:00.000Z
2512,Kenyan military plane crashes in southern Somalia -newspapers,"[""NAIROBI, Dec 4 (Reuters) - A Kenyan military aircraft crashed in the region of the southern Somali city of Kismayu on Thursday due to technical problems after a combat mission, Kenyan newspapers reported."",""Troops from Kenya Defence Force, which form part of the Africa Union peacekeeping force in Somalia, are deployed in Kismayu, a port they recaptured from al Shabaab Islamist rebels in 2012."",""“KDF aircraft while returning from a combat mission in Jamaame, (Southern Somalia), developed technical problems and crashed in the general area of Kismayu,” a statement by KDF spokesman Colonel David Obonyo said in a statement, reported by the Daily Nation newspaper on its website."",""It said he did not say if there were any casualties."",""Another newspaper, The Standard carried a similar report."",""Reuters could not immediately reach the KDF spokesman for confirmation."",""The report follows two attacks in the past two weeks by al Shabaab militants on Kenya’s northern border region in which more than 60 non-Muslim Kenyan civilians were killed.   (Reporting by Edmund Blair and Drazen Jorgic; Editing by James Macharia)""]",reuters.com/article/kenya-somalia-military-idUSL6N0TO3RN20141204,
214253,Four killed in car crash after leaving funeral in Murang’a,"[""Four people died and two others were seriously injured on Tuesday evening in a road accident at Ithe Ruui area on the Kenol-Muranga Road."",""The six men were heading to Nairobi from a funeral in Kiharu Constituency, when the driver lost control of the vehicle, a Toyota Wish, and veered off the road, ramming into trees in the nearby ditch."",""Confirming the 5.30pm incident, Muranga County Police Commander Josphat Kinyua said four of the victims died on the spot."",""The two survivors were taken to Maragwa Hospital with serious injuries."",""It was not immediately clear what caused the driver to lose control of the vehicle."",""According to the local residents, the area is a known black spot notorious for fatal car crashes."",""Two months ago a Nginda location assistant chief is reported to have died in a road accident at the area."",""Still in the same area, the County Minister for Water Paul Macharia was also involved in a road accident that killed his driver.""]",citizentv.co.ke/news/four-killed-in-car-crash-after-leaving-funeral-in-muranga-267988,2019-08-06T00:00:00.000Z
113274,At least 20 dead in Argentina police bus accident,"[""At least 20 people died Monday and several more were injured when a bus carrying police officers drove off a bridge in Argentina, a local mayor said."",""The cause of the predawn accident, in which the bus with 60 police officers aboard plunged some 15 meters (50 feet) into a dry riverbed, was unclear, said Gustavo Solis, mayor of Rosario de la Frontera in northern Salta province."",""Some people remain trapped in the wreckage of the bus and the death toll could rise, he said."",""The bus was part of a caravan of three carrying police. For reasons still unknown, the driver lost control of the bus as it started to cross a bridge and it tumbled into the ravine, police said in a statement."",""Solis said the road where the accident occurred is known to be in poor condition."",""“Those of us who know the area try to avoid driving at night,” Solis said."",""Visibility at the time of the accident was good, so officials do not rule out some kind of mechanical failure, a police statement said."",""Security Minister Patricia Bullrich has traveled to the site of the accident.""]",guardian.ng/news/at-least-20-dead-in-argentina-police-bus-accident,2015-12-14T00:00:00.000Z
252275,Five die in auto crash on Nsukka-9th Mile rd,"[""Five persons riding in a private car died at Ohodo in Igbo Etiti LGA of Enugu State on Thursday when their car brushed a cement truck and somersaulted."",""An eyewitness who pleaded anonymity said  in Nsukka that the accident occurred yesterday."",""The witness said the Toyota Carina car, heading toward Nsukka, was overtaking the truck when they brushed and a 14-seater bus also ran into the car before it somersaulted."",""The witness said the three vehicles were heading in the same direction."",""“It was as a result of overtaking and the stubbornness of the truck driver who refused to give way for the car to pass."",""“All the five males in that Carina car died on the spot. Many passengers from the bus sustained serious injuries,” the witness said."",""When contacted, the Commandant of the FRSC, Nsukka Unit, Mr John Eneze, confirmed the accident."",""Eneze said the dead were deposited at the Bishop Shanahan Hospital, Nsukka, mortuary while the injured were also rushed to the same hospital."",""He attributed the accident to night travel and warned drivers to desist from such journeys in their own interest.""]",vanguardngr.com/2012/08/five-die-in-auto-crash-on-nsukka-9th-mile-rd,2012-08-25T00:00:00.000Z
164209,[VIDEO] Mortuary overwhelmed as over 300 people die in Freetown mudslide,"[""At least about 312 people have been killed after a mudslide and heavy flooding in Sierra Leone, reports say."",""Relatives were left digging through mud in search of their loved-ones, as a mortuary in the capital of Freetown was overwhelmed by bodies."",""Houses were submerged in mud after a night of heavy rain that reportedly saw a hillside in the Regent area collapse, with roads described by witnesses as being turned into “churning rivers of mud.”"",""A coroner’s official said that more than 200 bodies had been taken to the city mortuary, which was left struggling to cope. An estimated 2,000 people have been made homeless."",""However, a precise death toll is not yet clear and is likely to rise as many people might have been asleep when the mudslide happened in the early hours of Monday.\nSpeaking at the scene, Sierra Leone’s Vice President, Victor Foh, said: “It is likely that hundreds are lying dead underneath the rubble.”"",""He added: “The disaster is so serious that I myself feel broken. We’re trying to cordon (off) the area (and) evacuate the people.”"",""People cried as they looked at the damage under steady rain, gesturing towards a muddy hillside where dozens of houses used to stand."",""See the video, posted by Society 4 Climate Change Communication Sierra Leone, S4CCC-SL:"",""Dramatic footage of deadly #Freetown #floods #Sierraleone #climatechangeisreal = more intense rains, flash flooding pic.twitter.com/yvHiceM13y"",""— S4CCC-SL (@scccsierraleone) August 14, 2017""]",punchng.com/video-over-300-people-die-in-freetown-mudslide-mortuary-overwhelmed,2017-08-14T00:00:00.000Z
382807,Hollande confirms missing Egypt Air flight crashed,"[""An EgyptAir flight that disappeared en route to Cairo from Paris has crashed into the Mediterranean sea, but authorities have not determined if a mechanical failure or terrorist attack is to blame."",""We must ensure that we know everything on the causes of what happened. No hypothesis is ruled out or favored, French President Francois Hollande told reporters in Paris, where he confirmed the plane, with 66 people on board, had crashed. He said the French government is in contact with Egyptian and Greek authorities to help in the search mission."",""EgyptAir said it lost contact with the Airbus A320 plane at about 2:30 a.m., Cairo time, when the airliner was at an altitude of about 11,278 meters and just 16 kilometers inside Egyptian airspace."",""Greek defense minister Panos Kamennos said the plane made sudden turns and a sharp descent before disappearing from the radar."",""It turned 90 degrees left and then a 360-degree turn toward the right, dropping from 38,000 (11,582 meters) to 15,000 feet (4,572 meters) and then it was lost at about 10,000 feet (3,048 meters), he said."",""In Cairo, the aviation minister said neither a terror attack nor technical problem could be ruled out. As he spoke, relatives of those on board had gathered at the airport, anxiously awaiting news on their loved ones."",""Aviation experts are warning against speculation, reiterating that at this point too little is known to draw any conclusions."",""I will say that when an airplane disappears at 37,000 feet its a highly unusual event, Scott Hamilton of Leeham Aviation Consultancy told VOA. It either typically indicates a catastrophic failure, catastrophic emergency of some kind, or as we know from not too long ago a bomb could go off  But you just have to be cautious and not jump to any conclusions at this point.\nHamilton explained that a search team would most likely go to the last point where the plane could be traced and search for debris. Either a search and rescue or search and recovery team would then be dispatched to locate survivors and bodies.\nThey would be ultimately looking for the airplanes main records and black boxes, he added."",""The airline said earlier Egyptian armed forces received a distress message before communication with the plane was lost; however, a military spokesman later posted on his Facebook page a statement denying a distress call had been received."",""Fifty-six passengers were on board, including one child and two infants. Saudi officials say the flight included passengers from France, Britain, Egypt, Iraq, Kuwait, Saudi Arabia, Sudan, Chad, Portugal, Algeria and Canada. No U.S. citizens were reported among the missing."",""EgyptAir has released phone numbers specifically for the families of passengers, and provided translators and doctors in the Cairo airport."",""The disappearance has renewed security concerns months after a Russian passenger plane was shot down over the Sinai Peninsula. The Russian plane crashed in Sinai on October 31, killing all 224 people on board. Moscow said it was brought down by an explosive device, and a local branch of the extremist Islamic State group claimed responsibility for planting it."",""In 1999, EgyptAir Flight 1990 crashed into the Atlantic Ocean near the island of Nantucket, off the coast of the U.S. state of Massachusetts, killing all 217 people aboard. U.S. investigators filed a final report that concluded its co-pilot switched off the autopilot and pointed the Boeing 767 downward. But Egyptian officials rejected the notion of suicide altogether, insisting some mechanical reason caused the crash."",""Hamilton explained that a search team would most likely go to the last point where the plane could be traced and search for debris. Upon finding debris, either a search and rescue or search and recovery team would be dispatched to locate survivors and bodies."",""They would be ultimately looking for the airplanes main records and black boxes, he added.""]",citizentv.co.ke/news/hollande-confirms-missing-egypt-air-flight-crashed-127112,2016-05-19T00:00:00.000Z
167622,Dozens feared dead in Niger boat accident,"[""Forty-three people, most of them from Benin, are missing after an overloaded boat sank in the Niger River, a local official said Thursday."",""The accident happened early Wednesday in Sambera, southwestern Niger, near the border with Benin, Sambera Mayor Oumarou Hassane told AFP."",""“Sixty-two people were saved and 43 others are missing, judging from the number of shoes that have been recovered,” he said."",""They were aboard a canoe travelling from Gori-Beri in Benin to Ouna in Niger, he said."",""READ ALSO: Court orders NDIC to pay ex-bank manager’s N27.9m benefits"",""The vessel was carrying a large consignment of cereals and about a hundred Beninois and Nigerien traders heading to the market in Ouna, Hassane said."",""The overladen vessel sank in the early morning hours, buffeted by powerful winds, he added."",""In Benin, Moussa Mouhamadou, prefect of the northern district of Alibori, gave a similar toll."",""“Sixty-four people were saved,” he told Radio Benin."",""“We discovered about 40 pairs of shoes at the site (of the accident), and linked them to the people who are missing.”"",""Benin has sent naval and police units to join local fishermen in searching for survivors, and a diving team was expected to arrive from Cotonou, the capital, later Thursday."",""“The survivors went home last night and are well. They are being given medical and psychological support,” Mouhamadou."",""(AFP)""]",punchng.com/dozens-feared-dead-in-niger-boat-accident,2019-02-14T00:00:00.000Z
108729,"Floods, landslides kill at least eight in Indonesia","[""At least eight people have been killed and thousands forced to evacuate their homes after heavy rain triggered devastating flash floods and landslides in Indonesia, authorities said Wednesday."",""Heavy rain and strong winds buffeted parts of Sulawesi island overnight, swelling rivers that burst their banks and inundated dozens of villages in nine southern districts, as well as parts of the provincial capital Makassar."",""Five people were found dead in Jeneponto district, while three people were killed in Gowa, Indonesia’s disaster mitigation agency said."",""At least four people are missing but authorities say data is still being collected across hard-hit areas."",""“Extreme rain that started to fall on (Tuesday) in several areas of South Sulawesi caused the flooding,” agency spokesman Sutopo Purwo Nugroho said in a statement."",""Footage showed rivers overflowing with water spreading across vast swathes of land, flooding rice fields and submerging cars."",""The flooding has forced thousands of residents to flee their homes and destroyed two bridges."",""“Boats and food assistance for evacuees is still needed,” Nugroho said."",""“(Rescuers) are still searching for the missing.”"",""Heavy rains and the extent of flooding has hampered search efforts, authorities said."",""Landslides and flooding are common in Indonesia, especially during the monsoon season between October and April, when rain lashes the vast tropical archipelago."",""In October, flash floods and landslides killed at least 22 people in several districts across Sumatra island.""]",guardian.ng/news/world/floods-landslides-kill-at-least-eight-in-indonesia,2019-01-23T00:00:00.000Z
32032,Twin explosions rock Kenyan capital,"[""Two explosions have killed at least 10 people in Kenya's capital, Nairobi, according to the country's National Disaster Operations Centre."",""One blast on Friday targeted a 14-passenger vehicle that Kenyans use for public transport, the disaster centre said."",""Another explosion occurred in Gikomba market, located to the east of the capital's central business district."",""\""Very many people are injured. I don't know how many are dead but for sure there are fatalities,\"" said Mwangi Maina, a trader who was selling second-hand shoes at Gikomba Market."",""The Kenyan Red Cross said that five of its ambulances were evacuating casualties from the blast sites and that more than 10 people were hospitalised."",""A spokesman for the Kenyatta National Hospital, Nairobi's main hospital, told the AFP news agency that eight bodies were brought to the hospital and \""more than 70\"" people admitted for treatment, many of them in a serious condition."",""\""Many of the injured are bleeding profusely. We need a lot of blood,\"" said Simon Ithae, the spokesman."",""The bombings came amid a wave of attacks in Nairobi and the port city of Mombasa."",""Several countries issued new travel warnings for Kenya and hundreds of British tourists were evacuated from resorts near Mombasa on Thursday and Friday."",""Three people were killed and 86 other people were injured in twin bus blasts in Nairobi earlier this month that were blamed on groups connected to the al-Qaeda-linked, Somali-based group, al-Shabab."",""The US embassy said that more than 100 people have been killed in shootings, grenade attacks and small bombs in Kenya over the past 18 months."",""No one has claimed responsibility for Friday's attacks.""]",aljazeera.com/news/africa/2014/05/twin-explosions-rock-kenyan-capital-2014516123246862303,2014-05-16T21:34:00.000Z
336852,Drought Kills Wildlife in East Africa,"[""NAIROBI, Kenya (AP) - A searing drought has killed dozens of hippopotamuses and other wild animals in Kenya and neighboring Tanzania, and disrupted the annual migration of wildebeests and zebras between the two East African nations, conservation officials said.  "",""Maasai warriors and others are driving tens of thousands of cattle inside Kenya's wildlife sanctuaries in search of pastures and water -- risking attacks by wild animals, Kenya Wildlife Service spokeswoman Connie Maina said Saturday.  "",""The drought has so far killed at least 60 hippopotamuses in Kenya's wildlife sanctuaries. The animals -- the third-largest living land mammals, after elephants and white rhinos -- need large quantities of water or mud to cool bodies, which can weigh up to 3.5 tons.  "",""\""Whenever there is a drought, the first casualties are usually hippos who live in the water,\"" Maina said.  "",""Some 40 endangered Grevys zebra -- the largest, wildest and most untamable of the three zebra species remaining in Africa -- have died from anthrax near the Samburu Game Reserve, Maina said. Natural anthrax's bacillus spores can live for decades in dry soil and are ingested by animals rummaging for vegetation during droughts.  "",""Some of Africa's most rare and treasured species live in natural habitats in Kenya and Tanzania, in at least 80 national parks and game reserves. Tanzania, East Africa's largest country, has set aside more than 25 percent of its land for the conservation of the rich wildlife.  "",""In Kenya's Amboseli National Park, the drought has reduced large parts of the land to a dusty field.  "",""Hundreds of buffaloes, water bucks, elephants and other large animals that need plenty of water are suffering in the drought, wildlife officials in Kenya and Tanzania said.  "",""\""We see the physical appearance of the big herbivores like elephants and buffaloes getting worse,\"" said Samson Lenjir, deputy senior warden of Kenya's Maasai Mara Game Reserve. \""The situation is expected to get worse because the rains are expected in mid March.\""  "",""The drought has partly disrupted the migration of more than 1.5 million wildebeests, zebras and other herbivores from the Maasai Mara to Tanzania's fabled Serengeti National Park.  "",""The annual migration has been described as the most dazzling wildlife spectacle on earth.  "",""The animals thunder into the Serengeti plains to feed off the new grass and to calve \""because the grass is more nutritious, with a lot of calcium, which is crucial for milk production,\"" said Titus Mlengeya, chief veterinary officer with the Tanzania National Parks Authority.  "",""The animals migrate into the Serengeti through the western, central and eastern corridors. The rains, however, ended prematurely along all routes except for the west, the only area where animals have calved well, wildlife officials said.  "",""The rain failure triggered a critical shortage of pastures and water for the large herds of animals that had begun to calf.  "",""\""They have no milk and are forced to move frequently. In that confusion, many calves are lost and die because they cannot survive on anything other than milk,\"" Mlengeya told the AP.  "",""In the Tsavo west and east national parks, half of their more than 10,000 elephants have left the sanctuaries to search for water in the nearby hills.  ""]",ap.com/Drought Kills Wildlife in East Africa,2006-02-19T00:00:00.000Z
402029,"Two more guns, 471 bullets recovered as police raid Lawyer Assa Nyakundi’s home","[""Police have seized two firearms and 471 rounds of ammunition from the house of City lawyer Assa Nyakundi, as investigations continue into circumstances under which he accidentally shot and killed his son last Sunday."",""A pistol and the 471 rounds of ammunition of different calibre were found inside a safe in the master bedroom while in an adjacent room used as a library, at a shoe rack, detectives say they found one shot gun rifle."",""The firearm certificate and the civilian firearm certificate id have been forwarded to firearms licensing board for verification, said police on Tuesday."",""According to investigators, Nyakundis Toyota Axion car was also subjected to ballistic examination and inside the vehicle, one spent cartridge was recovered under the mat of the front passenger seat and a bullet head of the same calibre was found inside the boot of the same vehicle."",""Bloodstains were found on the upper left side of the back seat with a bullet hole visible about six inches from the blood stain on the backrest of the seat. The vehicle was also dusted for finger prints and samples collected for forensic examination."",""Investigators have further disclosed that Nyakundis glock pistol which was recovered from him after the fatal shooting has been confirmed to be loaded with 13 rounds of ammunition and not 14 as earlier stated. The same has been taken for ballistic examination at the DCI headquarters."",""Meanwhile, 60-year-old Nyakundi is recuperating at the Nairobi Hospital under police guard after suffering blood pressure complications while in police custody."",""The body of his 29-year-old son Joseph Nyakundi is at Aga Khan Hospital mortuary awaiting post mortem."",""Mr. Nyakundi, who reported the shooting at Muthaiga Police Station, told police that the incident occurred on Sunday as he was driving to his Muthaiga North home from ICC Church on Mombasa Road with his 29-year-old son."",""He claims that as they neared his house, he reached for his pistol from the right seat pouch and in the process to holster the gun, he accidentally pulled the trigger, shooting his son, who was on the back seat in the chest.""]",citizentv.co.ke/news/two-more-guns-471-bullets-recovered-as-police-raid-lawyer-assa-nyakundis-home-236642,2019-03-19T00:00:00.000Z
198326,Three die in grisly accident on Nyeri-Karatina road,"[""Three people died in an accident involving a government vehiclealong the Nyeri-Karatina Road."",""3 others were left seriously injured when the Pajero slammed into a truck on Saturday at around 1:30pm."",""According to Nyeri traffic police, the government vehicle with registered number plate GKB 370D belongs to the Water Ministry and had five passengers onboard."",""The driver and two passengers died on the spot while the survivors were taken to Outspan Hospital in serious condition, a statement from the police said."",""The Pajero driver was coming from Karatina and on reaching a sharp cornerat Marwa area lost control of the vehicle causing him to collide with the truck head on, police added."",""Witnesses said the passengerswere trapped in the vehicle for several hours before help arrived.""]",citizentv.co.ke/news/nyeri-karatina-road-accident-194721,2018-03-24T00:00:00.000Z
