Column1,title,text,url
16455,Gunmen in Nigeria kidnap four construction workers,"[""PORT HARCOURT, Nigeria, May 15 (Reuters) - Gunmen in Nigeria kidnapped four construction workers in the OPEC member’s southeastern Akwa Ibom state, security officials said on Saturday."",""One of the kidnappers and a police officer were killed in the attack."",""A security official said he believed the four hostages, employed by Nigeria’s Stemco construction firm, were from Lebanon.  (Reporting by Austin Ekeinde; writing by Randy Fabi, editing by Tim Pearce)""]",reuters.com/article/2010/05/15/nigeria-kidnap-idUSLDE64E07X20100515
28200,Darfur rebels clash with Sudan army,"[""Darfur rebels clashed with Sudanese government troops, three days after announcing they had resumed ceasefire negotiations, rebel sources told Al Jazeera."",""Thursday's fighting was the latest setback for international mediators who have struggled to secure any lasting accord in more than seven years of fighting."",""A JEM spokesman in Doha, Qatar confirmed the fighting reports and said they captured \""many\"" government soldiers and seized vehicles during the clashes."",""The rebel Justice and Equality Movement (JEM) said government forces attacked them and fighters from other rebel forces near Dar al Salaam, 56km south of El Fasher, the capital of North Darfur, which is also used as a headquarters by international peacekeepers."",""Ahmed Tugo, the Justice and Equality Movement's chief negotiator who is involved in peace talks with Sudan in Doha, told Al Jazeera that the Sudanese army started the new clashes."",""\""What happened is that the government of Sudan moved troops into the area in order to kill more people and destroy more houses. On that basis we decided to move in and to stop what is going on. And on that basis we managed to defeat the government.\"""",""No one from Sudan's army was immediately available for comment."",""JEM released a statement quoting one of its commanders, Ali Alwafi, saying the rebels had entered Dar al Salaam during the fighting."",""\""For the first time, JEM troops fought shoulder to shoulder with forces belonging to Minni Minawi, Abdel Wahed Nur and others,\"" the statement said."",""The statement refers to two factions of the rebel Sudan Liberation Movement (SLA), loyal to Minni Arcua Minnawi and Abdel Wahed Mohamed al-Nur."",""Talk of new alliance"",""Al Jazeera's Mohamed Val, reporting from Khartoum, said it was the first time since 2004 that three major factions in Darfur fought side by side against the Sudanese army."",""\""It is a very important development. The question is, if they are also ready to sit around the same table for talks with the government - are they also going to co-ordinate their diplomacy?\"""",""Nur, who has spent many years exiled in Paris, has boycotted all peace negotiations. One of Nur's senior aides, Ibrahim al-Helwu, confirmed the fighting and said the factions were considering forming an alliance."",""Minnawi was the only rebel leader to sign a 2006 peace deal with Khartoum. Sudan's army declared him a military target earlier this month, accusing him of breaking a ceasefire and plotting to join other rebels."",""UNAMID said Sudan's army attacked Minnawi's forces several times over the past two weeks."",""JEM announced it restarted ceasefire talks with Sudan's government on Monday seven months after it walked out of the region's tortuous peace process, hosted by Qatar in Doha."",""Peace talks have coincided with a surge of fighting in the past in Darfur, as both sides try to demonstrate their strength and maximise territorial gains ahead of settlements."",""JEM and the SLM launched the rebellion in 2003, accusing Khartoum of neglecting the arid region.""]",aljazeera.com/news/africa/2010/12/2010122455831983150
337646,"Nigerian gunmen kidnap foreign oil worker, latest in spate of similar acts","[""LAGOS, Nigeria (AP) - Gunmen kidnapped a foreign oil worker from an offshore oil rig in southern Nigeria early Saturday, officials said.   "",""Victor Akenge, the environment commissioner of the West African country's Bayelsa state, confirmed the kidnapping. He said he did not yet have information on the hostage's nationality.   "",""The incident is the latest in a spate of kidnappings in Nigeria's oil-rich but impoverished Niger river delta region. Nearly 70 foreigners have been taken since the beginning of the year but most are released unharmed after a cash payment. A Dutch construction worker and two Chinese remain in captivity.   "",""Some of the kidnappers make political demands, including the release of an ex-governor on trial for corruption and a former militant leader charged with treason. Other gangs just demand large cash payments.   "",""Many of the groups enjoy protection from local politicians who are suspected of using them as hired muscle to help rig elections scheduled for next month.   "",""Though Nigeria's oil wealth generates tens of billions of dollars of oil every year, the majority of Nigerians remain mired in poverty. Throughout the delta region, poor villagers without access to clean water or electricity live side by side with multimillion-dollar oil installations.   "",""Nigeria, Africa's largest oil producer, is also rated one of the most corrupt countries in the world by Berlin-based watchdog Transparency International.   ""]","ap.com/Nigerian gunmen kidnap foreign oil worker, latest in spate of similar acts"
22769,Mali Islamists destroy more holy Timbuktu sites,"[""BAMAKO (Reuters) - Militants from the al Qaeda-linked Ansar Dine group destroyed mausoleums of Sufi saints with guns and pick-axes in the famed Mali city of Timbuktu for a second day, said witnesses on Sunday, ignoring international calls to halt the attacks."",""The salafist Ansar Dine backs strict sharia, Islamic law, and considers the centuries-old shrines of the local Sufi version of Islam in Timbuktu to be idolatrous."",""Sufi shrines have been attacked by hard-line Salafists in Egypt and Libya in the past year."",""The group has threatened to destroy all of the 16 main Sufi mausoleum sites in Timbuktu despite international outcry. UNESCO Director-General Irina Bokova has called for an immediate halt to the attacks."",""Local journalist Yaya Tandina told Reuters that about 30 militants armed with Kalashnikovs and pick-axes destroyed three mausoleums of saints on Sunday."",""“They had armed men guarding the door. Just like yesterday, the population did not react. They (local people) said we need to let them (the Islamists) do what they want, hoping that someday we will rebuild the tombs,” Tandina said."",""Residents said the destruction was halted around midday when some of the militants went to a mosque in the centre of the city, but it was unclear if they would continue."",""“We are subject to religion and not to international opinion. Building on graves is contrary to Islam. We are destroying the mausoleums because it is ordained by our religion,” Oumar Ould Hamaha, a spokesman for Ansar Dine, told Reuters by telephone from the northern Mali city on Sunday."",""Timbuktu resident Hamed Mohamed said the Islamists destroyed the tombs of saints Sidi Elmety, Mahamane Elmety and Cheick Sidi Amar, all in the west of the city."",""Ansar Dine is made up of Islamist fighters of various nationalities including Malians, Algerians and Nigerians."",""“What shocks me the most is the presence of foreigners among them who do it with mockery while shouting Allah Akbar,” Mohamed said."",""“For me it is a declaration of war and a crime against our cultural heritage. It is time that the international community helped us.”"",""Mali’s defense minister condemned the attacks on Sunday and said there was a need for urgent action in north Mali."",""“What is happening in Timbuktu is really outrageous. You can not want to be there for people and simultaneously undertake actions that offend their sensibilities,” Colonel Yamoussa Camara said in Niamey after meeting with Niger’s prime minister."",""Ansar Dine and allies such as the al Qaeda splinter group MUJWA, have appropriated a separatist uprising by local Tuareg MNLA rebels and now control two-thirds of Mali’s desert north territory with includes the regions of Gao, Kidal and Timbuktu."",""The size of the territory now under their control is bigger than France, heightening fears Mali will become a haven for jihadists."",""The U.N. Security Council has said it would be ready to support military intervention by Mali’s neighbors to help the country take back the north, but first needs more details of their plans."",""The Timbuktu attack came days after UNESCO placed the city on its list of heritage sites in danger and recalls the 2001 dynamiting by the Taliban of two 6th-century statues of Buddha carved into a cliff in Bamiyan in central Afghanistan."",""Located on an old Saharan trading route that saw salt from the Arab north exchanged for gold and slaves from black Africa to the south, Timbuktu blossomed in the 16th century as an Islamic seat of learning, home to priests, scribes and jurists."",""Mali had in recent years sought to create a desert tourism industry around Timbuktu but even before April’s rebellion many tourists were being discouraged by a spate of kidnappings of Westerners in the region claimed by al Qaeda-linked groups.""]",reuters.com/article/us-mali-crisis-idUSBRE8600EC20120701
30566,Rebels capture Mali government troops,"[""Rebel fighters in Mali have captured at least 12 government soldiers along with their vehicle and equipment, reports say.The incident on Monday took place during a government patrol outside the town of Kona and near the city of Mopti, as fears rise that the rebels, who seized vast swathes of Mali's north, are moving increasingly closer to areas under government control.Earlier on Monday, government soldiers fired on the al-Qaeda linked group, Ansar Dine, 60km east of Mopti.Heavily armed Islamist groups in convoys of pick-up trucks had been reported in the Mopti region, where government troops have been stationed since the revolt, a Malian military official told the Reuters news agency.\""The rebels have been advancing and have been sighted in several places ... We are waiting for them. If they attack us,we will fight back,\"" said the official, who asked not to be identified."",""A military official, who spoke on condition of anonymity because he was not authorised to speak to the media, said the rebels had reached the village of Bourei, only 40km from the last town under the purview of Mali's military.An employee of a bus company called Binke Transport also confirmed that the rebels had arrived in the village.\""There are numerous Islamists in Bourei aboard all-terrain vehicles and even armored vehicles that they have stolen from the Malian military,'' Mamadou Guindo told The Associated Press. Rising tensions\""There is a real tension there, and we are considering stopping bus transport between Gao and Sevare (towns) for the security of our passengers.''Mali's government lost control of the northern half of the country - an area the size of France - in April after the rebels took advantage of a power vacuum following a March coup that overthrew the democratically elected president.A group called Ansar Dine has been implementing its strict version of Islamic law in the north, carrying out public executions, amputations and whippings.An Ansar Dine spokesman declined to comment on the reports on Monday of a stepped-up rebel presence closer to the line of government control.The UN Security Council has authorised military action to wrest the north back, but says there must first be political progress made following the military coup last year.""]",aljazeera.com/news/africa/2013/01/2013181147990618
338048,8 foreigners kidnapped in Nigeria released,"[""PORT HARCOURT, Nigeria (AP) - Eight foreign oil workers were released unharmed Saturday, hours after being kidnapped at gunpoint by six unidentified men in a speed boat, a Nigerian military spokesman said."",""No ransom was paid to obtain the release of the captives, who were freed at around 8:30 p.m. local time after being abducted early Saturday morning off a tanker, said state military spokesman Sagir Musa."",""He declined to identify the nationalities of the released workers."",""Musa also said that two oil workers -- one Nigerian and one Filipino -- were kidnapped Friday in a similar incident."",""Late Thursday, five eastern European oil workers were abducted from a Swedish boat in the delta, security sources said on condition of anonymity because they are not authorized to speak to the media."",""Kidnappings are common in the West African nation's oil-rich region. Hostages are usually returned unharmed after a ransom is paid."",""Despite being the home of vast petroleum reserves, the Nigeria's south is as desperately poor as the rest of the country, which is Africa's most populous with 140 million people. Attacks on oil infrastructure have trimmed about a quarter of total oil production in this West African country, helping push world crude prices to historic highs.""]",ap.com/8 foreigners kidnapped in Nigeria released
131100,Nigerian army ‘retakes’ town of Chibok from Boko Haram,"[""The Nigerian army claims to have recaptured Chibok, the town where Boko Haram kidnapped 276 schoolgirls earlier this year, just two days after it fell to the Islamist militants."",""Soldiers and vigilantes flushed out the extremist group late on Saturday and regained control of the symbolically important town in the north-east of the country, officials said."",""General Chris Olukolade tweeted: “Our troops have rescued the innocent Chibok from wicked enemies, dismantled the terrorists assault and in pursuit of their fleeing ruins.”"",""He added: “Terrorists who attacked Chibok town early yesterday have been effectively flushed out. Subsequent mopping up is still ongoing. Troops continue pursuit of fleeing terrorists and arrest of the wounded. Normalcy is restored. Chibok is secured.”"",""Nigeria’s government and military may have felt pressure to act more swiftly in Chibok than other towns following fierce criticism over their failure to rescue the schoolgirls during months in the global spotlight."",""Pogu Bitrus, a leading elder in the town, told Agence France-Presse it was retaken in a joint operation with local vigilantes known as the Civilian Joint Task Force, which supports the military in several parts of the north-east."",""The vigilantes fought inside the town while army soldiers “stayed outside the town to mop up the insurgents trying to escape”, he said."",""Boko Haram captured the town on Thursday after a battle lasting several hours. Thousands of residents fled when the insurgents entered the town, shooting from pickup trucks and motorcycles. Several inhabitants claimed the army had also fled, leaving the vigilantes to fight on their own."",""Chibok is an enclave of mainly Christian families in Nigeria’s predominantly Muslim north. It remains highly unstable, reports said, making many residents reluctant to go back."",""Allen Manasseh, whose sister is among the kidnapped teenagers, said: “The situation is still bleak. My family are in Chibok and I don’t know what is happening with them.”"",""Boko Haram stormed a state secondary school for girls in Chibok on the evening of 14 April, forcing 276 students into trucks and driving them into the bush. The abduction sparked global uproar and a viral campaign with the slogan BringBackOurGirls."",""Fifty-seven of the teenagers managed to escape but 219 are still missing. In a video released last month, Boko Haram’s leader, Abubakar Shekau, said the girls had all converted to Islam and been married off to his fighters."",""The insurrection by Boko Haram, which flies the black and white flag of al-Qaida and seeks to create a hardline Islamic state in northern Nigeria, has claimed more than 10,000 lives in the past five years. The group has seized more than 20 towns and villages in the north-east in recent months but has suffered defeats in Mubi, Maiha and now Chibok in the past week.""]",theguardian.com/world/2014/nov/16/nigerian-army-retakes-chibok-boko-haram
96349,Suspected ritualist mobbed in Asaba,"[""In what better fits the description of melodrama, a suspected ritualist, was yesterday caught in the act, beaten by an irate mob and whisked off by policemen before he could be lynched to death in Asaba, Delta State."",""Around 4:30p.m. when civil servants were retiring from office, the suspect, Mr. Luke Emmanuel, a young man in his early 30s, was suspected of being a ritual killer and beaten to a pulp along Nnebisi Road, directly opposite Stephen Keshi Stadium, Asaba."",""When our correspondent got to the scene, victim of the attack, a lady, who pleaded anonymity, said the suspect touched her private part with a ring, which turned red immediately."",""She said the suspect, a mobile network subscription canvasser, came to her stall like a customer, who needed her services, but unknown to her, he had ulterior motives."",""“He took a seat close to me and with a swift movement touched and held on to my private part with his right hand, which had a ring on the ring finger. The ring, which was initially gold coloured, immediately turned red.”"",""The victim said she immediately confronted Luke, but the suspect took to his heels and headed towards Ibusa Junction, adding that but for her cry for help, the suspect would have vanished into thin air."",""The suspect, who wore a sky blue native top on a black trouser, was apprehended by an irate mob that immediately descended on him. He was made to sit on a chair by the crowd, while the contents of his bag were emptied on a table. They included 16 rings of different designs, two National Identity Management Commission (NIMC) identity cards, a wad of N50 notes and few pieces of paper."",""The ID cards, which bore the passport photograph of the suspect, contained the name, Mr. Luke Emmanuel, with an address simply imprinted as Opposite Peace International School."",""The suspect, who was quizzed on his intention, only introduced himself as Luke Emmanuel and maintained silence. He started gesticulating, pointing his fingers towards Ogbeogonogo Market, beckoning on unseen people only he could see, stretching his hands over the rings spread on the table, trying to jump up as if to escape the crowd."",""For a moment, he tried to break free from the mob’s grip, which infuriated the crowd. They immediately descended on him. It was in the ensuing drama that four policemen from ‘A’ Division Asaba armed with AK 47 assault rifles, arrived the scene and whisked him away to their station.""]",guardian.ng/news/suspected-ritualist-mobbed-in-asaba
29853,Ugandan forces capture key Kony ally,"[""Ugandan forces have captured one of the Lord's Resistance Army's five most wanted leaders in an operation which analysts said had struck a vital blow against Joseph Kony, the fugitive LRA leader accused of war crimes."",""The Uganda People's Defence Force (UPDF) said on Sunday that Caesar Achellam, a major general in Kony's outfit of about 200 fighters, was captured in an ambush on Saturday along the banks of the River Mbou in neighbouring Central African Republic (CAR)."",""They said Achellam had been armed with just an AK-47 rifle and eight rounds of ammunition. He was being held with his wife, a young daughter and a helper."",""The army, which has a force hunting for Kony full-time in the jungles of CAR, backed by US troops, said the capture of Achellam would encourage other fighters to abandon the LRA."",""\""The arrest of Major General Caesar Achellam is big progress because he is a big fish. His capture is definitely going to cause an opinion shift within LRA,\"" said Felix Kulaigye, a UPDF spokesman."",""Soldiers' ambush"",""A reporter from the Reuters news agency who accompanied UPDF forces to CAR said Achellam, who was paraded before the media, was walking with a limp, which he attributed to an old wound."",""He was returning from the Democratic Republic of Congo when he walked into the Ugandan soldiers' ambush. UPDF said it had been on his trail for a month."",""The LRA waged a war against the government in northern Uganda for nearly 20 years before it was ejected in 2005."",""In December 2008, Uganda launched Operation Lightning Thunder, dispersing the rebels and pushing them north into CAR."",""Analysts said Achellam was a close ally of Kony who had masterminded the group's relocation from northern Uganda."",""\""From whichever angle you look at it, the loss of Achellam should be very troubling for Kony and a big boost for hismanhunt,\"" said Angelo Izama, an analyst who has written extensively on the LRA."",""An African Union (AU) backed 5,000-strong force has been launched to hunt down Kony, whose notoriety has gained worldwide attention after a video about him made by a US charity was posted on YouTube and viewed by tens of millions of people."",""Kony is wanted by the International Criminal Court for rape, mutilation and murder of civilians, as well as forcibly recruiting children to serve as soldiers and sex slaves.""]",aljazeera.com/news/africa/2012/05/20125131322546999
228515,NYSC member attacked in C/River,"[""Some unidentified hoodlums in the early hours of Saturday attacked a corps member, Miss Gbenimachor Chinezendu-Ezinne, in her residence at Obubra Local Government Area of Cross River."",""Chinezendu-Ezinne, a 2016 Batch B `Stream 1 corps member, is currently doing her primary assignment at the General Hospital in Obubra."",""The hoodlums attacked her in her residence and gave her a cut in her right thumb."",""Reacting to her attack, the state Coordinator of NYSC, Mrs Ambekemo Eniola, told the News Agency Nigeria (NAN) in a phone interview that Chinezendu-Ezinne had reported the matter to the NYSC authority."",""We are aware of the matter. The corps member reported to us that she was attacked in her residence in Obubra."",""We saw the injury on her hand; we thank God that it was not too serious. We have given her a permit to go and visit her parent and get some relief."",""We call on all communities in the state to always stand with the corps members and protect them against any form of attack."",""I condemn which ever group of persons that carried out this attack on our corps member."",""Cross River is a peaceful state; we have enjoyed a warm relationship with residents of the state and government over the years."",""I wonder why some people will go headlong to attack a corps member that came from a far distance to render service to the people, she said."",""She advised corps members serving in the state to be cautious and vigilant and to report all suspicious movements around them to the police or any security agencies closer to them.""]",nan.ng/news/nysc-member-attacked-in-criver
154598,"In separate incidents, gunmen abduct ex-Bayelsa Transport Commissioner, soldier","[""Unknown gunmen, suspected to be kidnappers, have abducted a former Commissioner for Transport in Bayelsa State, Mrs. Marie Ebikake, and a soldier in the state."",""The abductions took place in two separate incidents."",""While Ebikake, the first female Chairman of Brass Local Government Area, was abducted on Sunday morning at her residence in Igbogene area of Yenagoa, the soldier, identified as Rotimi, was abducted along the Foropa-Gbarain route of the Southern Ijaw creek."",""The assailants reportedly seized Rotimi on his way to Yenagoa and shot the driver of the boat conveying him in the shoulder and thereafter stole the engine of the boat."",""Mrs. Ebikake, an indigene of Brass LGA and a chieftain of the Peoples Democratic Party in the state, was abducted at about 1.30am on Sunday."",""Ebikake had resigned as Transport Commissioner during the race for the re-election of Governor Seriake Dickson amidst political disputes between the governor and wife of former President, Dame Patience Jonathan."",""She recently returned to the fold of Governor Dickson’s political camp, the Restoration Group."",""Currently, Ebikake is a key member of the contact and reconciliation committee of the state chapter of the PDP set up by Dickson."",""It was learnt that three days before her abduction, some armed men had invaded her country home in Twon-Brass in Brass LGA and vandalised the palatial residence."",""It was further learnt that during the invasion of her Twon-Brass home, she (Ebikake) was not at home but the armed men reportedly destroyed her bullet-proof doors and performed strange fetish sacrifice with raw eggs broken on her vehicles and doors."",""Speaking on Ebikake’s abduction, a family source said the gunmen were about 15 in number."",""The source, who did not want his name mentioned, said the hoodlums gained entry through one of the windows in their apartment after scaling the fence."",""The Caretaker Chairman, Brass LGA, Victor Isaiah, described the abduction as shocking and condemnable."",""Isaiah said, “I am shocked at the condemnable act of wickedness by evil and cold-hearted elements on a peaceful and harmless woman."",""“I am saddened that our mother and leader will be subjected to harmful experience in the hands of those uncultured criminals."",""“I call on the kidnappers to release her unconditionally, unhurt and in sound health. I also urge security agents to intensify efforts at rescuing the kidnapped honorable.”"",""When contacted, the Police Public Relations Officer, Bayelsa State Command, Mr. Asinim Butswat, confirmed the abduction of Ebikake."",""Butswat, a Deputy Superintendent of Police, said, “She was abducted at her residence by unknown gunmen at about 1am today (Sunday)."",""“A manhunt has been launched to apprehend the perpetrators.”""]",punchng.com/in-separate-incidents-gunmen-abduct-ex-bayelsa-transport-commissioner-soldier
9610,Islamists clash with separatist rebels in Mali's north,"[""BAMAKO (Reuters) - Islamist gunmen and rival separatist rebels fought a gunbattle in the east of Mali on Friday, both groups said, the first clash between them for months."",""The exchange of fire between al Qaeda-linked MUJWA and secular independence-seeking MNLA rebels, near Mali’s border with Niger and Burkina Faso, happened as African countries planned military action against northern rebels."",""Rebels of various stripe seized control of the north after a military coup in March paralyzed the central government. But rivalries between the groups ended their uneasy joint-control of the area and in June MUJWA ousted the MNLA from the town of Gao, the region where Friday’s fighting took place."",""Moussa Ag Acharatoumane, a spokesman for the MNLA, said the fighting was part of its plan to retake Gao."",""But Moussa Toure, a resident in the town, said MUJWA gunmen there fired in their air in celebration after the group announced on local radio it had defeated the MNLA."",""Neither side gave a death toll. Security sources in Niger said troops on their side of the border had been put on high alert due to the heavy fighting."",""Meanwhile, regional mediator Burkina Faso held joint talks with MNLA representatives and members of Ansar Dine, another al Qaeda-linked Islamist group occupying parts of Mali’s north, as it seeks to open dialogue with some of the rebels."",""The two groups are both led by Tuaregs but differ on aims - with one seeking to impose Islamic law, the other aiming to carve out an independent state."",""Mediators want to bring them to the negotiating table to discuss their demands with Mali’s government and, in the process, isolate extremists and organized crime networks ahead of the planned military operation."",""After two hours of joint talks, Burkina Faso’s Foreign Minister Djibril Bassole said the two groups had pledged to continue to work with mediators and table joint demands."",""Groups that come to a negotiated deal would be spared from the planned offensive but MUJWA and AQIM, al Qaeda’s North African wing which it operates alongside, are not being considered for talks."",""The military operation is due to be led by Mali’s own military and backed by an African force but will not be ready until sometime next year.""]",reuters.com/article/us-mali-crisis-fighting-idUSBRE8AF1CA20121116
298651,"Breaking: Five NYSC members, passengers kidnapped  in Imo","[""Unidentified gunmen on Wednesday kidnapped five National Youth Service Corps (NYSC) members who were travelling to their orientation camps in Akwa Ibom and Rivers states."",""File: NYSC members\nTwo other passengers on the bus conveying the corps members were also kidnapped."",""The victims were travelling from Ibadan, the Oyo State capital, to Rivers and Akwa Ibom states where they were posted to undertake their three-week NYSC orientation."",""They were kidnapped on the Owerri-Port Harcourt Expressway and taken to the Umuapu forest in the Ohaji/Egbema Local Government Area of Imo State."",""Briefing journalists after the victims were rescued by the police, the Imo State Commissioner of Police, Dasuki Galadanchi, said the kidnappers established contact with the families of the corps members and demanded N5m ransom."",""The CP gave the names of the corps members as Abiola Temitope, Olubisi Adekanmi, Jose Temitayo, Folarin Opeyemi and Shonibare Ademola, while the other two victims were identified as Leonard Uzondu and Raymond Ojodahe."",""The CP said, “The victims were travelling from Ibadan to Port Harcourt. Five out of the seven of them are prospective corps members."",""“They were on their way to the NYSC orientation camps in Rivers and Akwa Ibom states for the three weeks camping."",""“They were kidnapped around 5am on Wednesday at Umuapu, on the Owerri-Port-Harcourt Expressway."",""“The kidnappers took them to a forest and dispossessed them of all their belongings, including money, phones, ATM cards and voter cards."",""“They compelled them to call their relatives at home to speak to them. Immediately contact was established, they instilled fear in the parents and demanded N5m for their freedom.”"",""The CP explained that through intelligence gathering, the operatives of the Counter Terrorism Unit of the command were alerted."",""He said, “The operatives went into the bush and on sighting the officers, the kidnappers abandoned their victims and fled. We rescued them unhurt, but the hoodlums made away with their valuables."",""“This is part of the dividends of community policing. I urge Imo State residents to keep sharing information with the police. We cannot do it alone.”"",""Galadanchi said he had ordered investigation into the incident with a view to arresting the fleeing suspects."",""One of the victims, Abiola, said, “They stopped our bus and ordered us at gunpoint to follow them into the forest. They were five with guns and machetes."",""“In the bush, they took our belongings except our credentials and ordered us to call our parents. They made a demand of N5m, but they later brought it down to N3m."",""“They ordered us to close our eyes. They were even quarrelling on how to share our personal belongings which they took from us. It was in the process that the police intervened and they abandoned us and ran away.”""]",vanguardngr.com/2018/10/breaking-five-nysc-members-passengers-kidnapped-in-imo
337026,Nigerian military reports clash with militants near Shell gas plant,"[""PORT HARCOURT, Nigeria (AP) - Nigerian troops clashed early on Sunday with armed militants in the Niger Delta oil region near a natural gas facility run by Royal Dutch Shell PLC, a military official said.   "",""The latest encounter between troops and militants in rising violence in the troubled region occurred in Soku, in the southern swamps of Rivers state, where Shell runs a natural gas gathering facility, military spokesman Maj. Sagir Musa said. No details were yet available on casualties or the impact of the clash on oil and gas operations, he said.   "",""Facilities run by Shell and other oil multinationals working in Nigeria have come under renewed attack since the leading militant group in the delta region ended a self-imposed cease-fire in September. The Movement for the Emancipation of the Niger Delta, or MEND, accuses President Umaru Yar'Adua's government of being behind the arrest of one of its leaders, Henry Okah, on gunrunning charges in Angola.   "",""Attacks by MEND and other armed groups in the oil-rich but impoverished delta in the past two years have cut Nigeria's oil exports of 2.5 million barrels a day by more than 20 percent and added pressure to global oil prices. More than 200 foreign oil workers have also been kidnapped during the same period, with most of them released unharmed.   "",""Nigeria is Africa's leading oil exporter and the fifth-biggest source of U.S. oil imports.   ""]",ap.com/Nigerian military reports clash with militants near Shell gas plant
108429,Car ploughs into police van in Paris Champs-Elysees ‘attack’,"[""A 31-year-old man on a jihadist watchlist rammed a car loaded with guns and a gas bottle into a police van on the Champs-Elysees on Monday but inflicted no casualties, in the latest of a string of attacks in Paris, sources said."",""The assailant died in the incident, although investigators offered no immediate details about the cause of his death. There was no early claim of responsibility for the assault."",""The attack — which occurred just a short distance from where a jihadist shot dead a police officer, two months earlier — was carried out by an individual who had been on France’s security watchlist since 2015 for membership of “the radical Islamist movement,” sources close to the probe said."",""They identified him as Djaziri Adam Lotfi, who had been raised in the hardline Salafi Islamic ideology, and did not have a criminal record."",""Interior Minister Gerard Collomb said a car hit the leading vehicle in a line of police vans as they headed down the Champs-Elysees, near the Grand Palais exhibition hall. "",""“The security forces have been targeted in France once again,” he said."",""Ministry spokesman Pierre-Henry Brandet said the car, a white Renault Megane, caught fire."",""Video showed a thick orange smoke pouring from the car after the impact as the vehicle sat in the middle of the prestigious avenue which is lined with shops and cinemas."",""Police sources told AFP that they found a Kalashnikov assault rifle, two handguns as well as a gas bottle on the car."",""The “arms, explosives… could potentially blow this car up,” Collomb said. Sources previously told AFP that there were multiple gas bottles in the car."",""No police or bystanders were injured in the incident, which occurred near the Grand Palais exhibition hall."",""‘Threat remains extremely high’ "",""“People were running every which way,” said a 51-year-old bystander who gave his name only as Alexandre. “Some shouted at me to get away.”"",""Anti-terrorism prosecutors have opened an investigation."",""Police closed two of the Metro stations on the Champs-Elysees, but two hours after the attack tourists were back taking selfies of the Arc de Triomphe and visiting shops."",""Collomb said the attack “shows once again that the threat (of an attack) remains extremely high in France”."",""The incident occurred almost two months to the day after a policeman was shot and killed nearby in the runup to the first round of France’s presidential election."",""The gunman, Karim Cheurfi, was shot dead by police and a note praising the Islamic State group was found next to his body."",""On June 7, a hammer-wielding Algerian man was shot and wounded by police after he struck an officer on the head in front of Notre Dame cathedral in Paris, shouting it was in revenge “for Syria”."",""He had pledged allegiance to the Islamic State group in a video found at his home."",""String of attacks "",""The attack Monday was the latest of a string in France and Britain."",""Earlier Monday, a van ploughed into a crowd of Muslims near a London mosque, injuring 10 people."",""It was the second terror attack this month in the British capital."",""Two weeks ago jihadists used a van and knives to crush and stab to death eight people enjoying a night out around London Bridge. Three of the victims were French."",""In May, a suicide bomber killed 22 people, including children, at a concert by US singer Ariana Grande in Manchester."",""France remains under a state of emergency imposed after the November 2015 attacks in Paris, when Islamic State jihadists slaughtered 130 people in a night of carnage at venues across the city."",""Previous major attacks targeted the Paris offices of the Charlie Hebdo satirical magazine in January 2015."",""A senior police officer and his girlfriend were both killed by a radicalised man at their home in the Paris suburbs a year ago."",""And in July last year, a radicalised Tunisian man knocked down and killed 86 people as he rammed a truck through a crowd watching Bastille Day fireworks in the Riviera city of Nice."",""On Wednesday, the French government is to unveil a new anti-terrorism law, designed to allow the state of emergency to be lifted."",""“To those who question the necessity of such laws, you can see that the state of France today necessitates it,” Collomb said."",""“If we want to effectively ensure the security of our citizens, we must be able to take a certain number of measures,” he added.""]",guardian.ng/news/world/car-ploughs-into-police-van-in-paris-champs-elysees-attack
65241,Gunmen kidnap Asaba-based businesswoman in Delta,"[""A middle-aged business woman (name withheld) in Asaba was in the early hours yesterday kidnapped by unidentified gunmen. The victim was said to have been kidnapped around her house located at the Junior Staff Quarters, Asaba by heavily armed hoodlums,  who shot sporadically into the air for several minutes before executing their nefarious acts.  "",""It was gathered that the abductors went to the house of the victim, where she was about stepping out and tied the husband while they asked the other members of the family to lie down at gunpoint before they hurriedly dragged their victim into one of her cars and drove off to an unknown destination. "",""Investigation revealed that the kidnap suspects abandoned the vehicle belonging to their victim and transferred the victim into their waiting operational vehicle and zoomed off."",""Police image maker in the state, Mr. Andrew Aniamaka who confirmed the incident said the police were able to recover the vehicle of the victim, adding that the police were working tirelessly to rescue the victim unhurt.  "",""Meanwhile a man suspected of being a lance corporal with the Nigerian Army accused of supplying arms/ammunition to kidnappers, armed robbers has been arrested by the Police in Asaba.  "",""It was gathered that the suspect, 29 year old hail from Aushi, Edo State was arrested with 300 rounds of live AK 47 ammunition. I was learnt that the suspect had allegedly been responsible for the supply of hoodlums across the State including other States but the Police Commissioner in the State, Mr. Zanna Ibrahim who confirmed the arrest of the suspect said the Police acted on intelligence at its disposal and tracked the suspect along Adesuwa Road in Benin City adding that he was been charged to Court on completion of the investigation. ""]",guardian.ng/news/gunmen-kidnap-asaba-based-businesswoman-in-delta
